Time,Velx1,Vely1,Velx2,Vely2,Velx3,Vely3
5.696496,0.01344605,0.2179706,0.01792221,0.1727843,-0.003052099,0.365286
5.796708,0.01352291,0.2214309,0.01828942,0.1761335,-0.003870256,0.369026
5.896733,0.01357787,0.2247817,0.01863149,0.179377,-0.004689338,0.3726714
5.996693,0.0136053,0.2280275,0.01892456,0.182452,-0.005478397,0.376467
6.096554,0.01361601,0.2311554,0.01917258,0.18545,-0.006198383,0.3799575
6.196358,0.01364618,0.234276,0.01940372,0.1885754,-0.006710899,0.3830052
6.29982,0.01373436,0.2374505,0.0196556,0.1918189,-0.007003237,0.3859305
6.399545,0.01385915,0.2405075,0.01985899,0.1949433,-0.006998513,0.3887465
6.499247,0.01401429,0.2435268,0.02000437,0.1980723,-0.006648161,0.3913677
6.599094,0.0141703,0.2465016,0.02007846,0.2011412,-0.006002926,0.3939631
6.699338,0.01434394,0.2494723,0.02012491,0.2042946,-0.005189849,0.3963337
6.799634,0.01453229,0.2523938,0.02017716,0.2074967,-0.004323466,0.3983379
6.899914,0.01472315,0.2552636,0.02025428,0.2106844,-0.003516024,0.4001717
6.9964,0.01490151,0.2580642,0.0203466,0.2138269,-0.002830452,0.4018654
7.096479,0.01507975,0.2609102,0.02042524,0.2170838,-0.002156633,0.4034028
7.196484,0.01526412,0.2637041,0.02049841,0.2203443,-0.001518839,0.4047501
7.296432,0.01543565,0.2664996,0.02057274,0.223647,-0.0009631019,0.406008
7.39648,0.01558402,0.269228,0.02064813,0.2268732,-0.0004910664,0.4072403
7.496673,0.01575939,0.2719196,0.02075911,0.2300711,-3.426119E-05,0.4084206
7.596733,0.01593693,0.2747006,0.02085623,0.2333711,0.0004436392,0.4096092
7.696763,0.01610613,0.2775044,0.0209199,0.2367003,0.0009865664,0.4107955
7.796765,0.01631434,0.280292,0.02100386,0.2400431,0.001578832,0.411889
7.896726,0.01655386,0.2830334,0.02113253,0.2433491,0.002143755,0.4128777
7.996613,0.01681545,0.2857213,0.02128524,0.2465778,0.002725783,0.4138719
8.096784,0.0171151,0.2883555,0.02146719,0.2497195,0.003357196,0.414901
8.197452,0.01740913,0.2911689,0.02160404,0.2530667,0.004068032,0.4159507
8.298453,0.01772149,0.2939629,0.02173306,0.2563956,0.004900899,0.4170182
8.399637,0.01803798,0.2967315,0.02182992,0.2597376,0.005894784,0.4179968
8.496971,0.01835272,0.299317,0.0219024,0.2628842,0.00699199,0.4188513
8.598094,0.01868254,0.301888,0.02194354,0.2660326,0.00827316,0.4196394
8.699304,0.01901424,0.3046116,0.02195275,0.2693493,0.009647097,0.4204622
8.796807,0.01934508,0.3072786,0.02195043,0.2725594,0.01101837,0.4213977
8.897901,0.01963482,0.3100746,0.02191348,0.2759312,0.01235865,0.4223301
8.999067,0.0198922,0.3129029,0.0218868,0.2793748,0.01358786,0.4232104
9.096517,0.02011649,0.3155088,0.02188467,0.2825704,0.0146301,0.4239752
9.19772,0.02037683,0.3183532,0.02194616,0.2859833,0.01557993,0.4249245
9.298845,0.0206488,0.3212351,0.02205091,0.289466,0.01641321,0.4258578
9.399888,0.02090156,0.3240894,0.0221726,0.2929256,0.01710753,0.426811
9.497085,0.02113853,0.3268389,0.02232822,0.2962456,0.01760211,0.4277996
9.597875,0.02137975,0.3296281,0.02253086,0.2996306,0.01794539,0.4287793
9.698496,0.0216464,0.3324917,0.0227885,0.3030762,0.01816565,0.4297527
9.798951,0.02191106,0.335382,0.02305711,0.3065197,0.0183325,0.4308534
9.899261,0.02217996,0.3382272,0.02334177,0.3099069,0.01845839,0.4319768
9.99959,0.02243935,0.3410714,0.02362394,0.3133059,0.0185753,0.4330394
10.09655,0.02268417,0.3437631,0.02388686,0.3165372,0.01872785,0.4340228
10.19766,0.02295098,0.3466993,0.02415404,0.3200679,0.01893743,0.4350017
10.29876,0.02319865,0.349611,0.02437126,0.3235792,0.01925099,0.4360258
10.39981,0.02346553,0.3524817,0.02458527,0.3270558,0.01966827,0.4369796
10.49709,0.0237102,0.3552087,0.02474464,0.330351,0.02023307,0.4379298
10.59804,0.02398302,0.3581052,0.02487428,0.3338407,0.02103793,0.4389328
10.6989,0.02425921,0.3609933,0.02493473,0.3373241,0.02210273,0.4399472
10.79971,0.02454998,0.3638539,0.02495179,0.3407634,0.02336361,0.4409759
10.89673,0.02482504,0.3665782,0.02492501,0.3440236,0.02471735,0.4419972
10.99744,0.02512448,0.3694206,0.0248853,0.3473955,0.02622896,0.443164
11.09815,0.02541697,0.3722528,0.02480746,0.3507781,0.02781629,0.4442406
11.19902,0.02570261,0.3750764,0.02471965,0.3541474,0.02940474,0.4453533
11.29643,0.02595671,0.3777838,0.02463489,0.3573678,0.03082431,0.4464687
11.39764,0.02622858,0.3806643,0.02460322,0.360772,0.03215699,0.4477174
11.49882,0.02648926,0.3835219,0.02459596,0.3641571,0.03335095,0.4489394
11.5963,0.02673461,0.3862063,0.02462204,0.3673721,0.03438422,0.4500254
11.69746,0.02700466,0.3889325,0.02470377,0.3706501,0.0353097,0.4511021
11.79853,0.02726675,0.3917556,0.02481956,0.3740178,0.03606981,0.4522568
11.89972,0.02752478,0.3945107,0.024977,0.3773037,0.03665031,0.4533759
11.99726,0.02778486,0.3971373,0.02518155,0.380476,0.03708546,0.4543617
12.0985,0.02807106,0.3999318,0.02543908,0.3838404,0.03742471,0.455407
12.19957,0.02835188,0.4026823,0.02571055,0.3871503,0.03768882,0.4564289
12.29699,0.02861243,0.4052945,0.02598167,0.3902976,0.03788916,0.4574125
12.39821,0.02890002,0.4080184,0.02629496,0.393588,0.038052,0.4583619
12.49941,0.02917962,0.4107936,0.02662048,0.3969237,0.03814149,0.4593816
12.59681,0.02943724,0.4134064,0.02694337,0.4000703,0.03816975,0.4603488
12.69792,0.02971056,0.4161628,0.02731115,0.4033704,0.03813371,0.4613861
12.799,0.0299633,0.4189592,0.02767764,0.4067087,0.03801013,0.4624444
12.8963,0.03017722,0.4215767,0.02801182,0.4098427,0.03785348,0.4634174
12.99732,0.03039669,0.4243226,0.02836941,0.4131167,0.03767237,0.4644624
13.0983,0.03062117,0.4271142,0.02873549,0.416442,0.03745848,0.465528
13.19928,0.03082756,0.4298139,0.02907568,0.4196682,0.03724131,0.4664987
13.29665,0.03100984,0.4324231,0.0293954,0.422777,0.03702051,0.4674302
13.39779,0.03119884,0.4351837,0.02973596,0.4260688,0.03676227,0.4684466
13.499,0.03136568,0.437838,0.03004346,0.4292336,0.0364818,0.4694154
13.59648,0.03152034,0.4404356,0.03034378,0.4322952,0.03613694,0.4704128
13.69776,0.03169621,0.443138,0.03069045,0.4355101,0.03571367,0.4714053
13.79898,0.03184567,0.4457341,0.03102329,0.4386002,0.0352284,0.4723255
13.89635,0.03201098,0.4483162,0.03138329,0.4416694,0.03467716,0.4732361
13.99755,0.03218649,0.4509397,0.03176725,0.4447934,0.03403759,0.4741932
14.09869,0.03235571,0.4535611,0.03217377,0.4478933,0.03334497,0.4751082
14.19987,0.03253552,0.4562162,0.03258894,0.451043,0.0326434,0.4760751
14.2973,0.0327139,0.4586907,0.03299037,0.4539659,0.03197804,0.4770283
14.39849,0.03291057,0.4613868,0.03343086,0.4571387,0.03128625,0.4779844
14.49968,0.03311727,0.4639883,0.03387295,0.4602163,0.03064963,0.4789202
14.59715,0.03331339,0.4665487,0.03429028,0.463209,0.03007692,0.4798837
14.69832,0.03353524,0.4692494,0.03474132,0.4663456,0.02949429,0.480977
14.79947,0.03375722,0.471842,0.03517878,0.4693703,0.02896481,0.481975
14.89691,0.03397585,0.4744505,0.03561368,0.4723707,0.02846744,0.4830467
14.99803,0.03419893,0.4770915,0.03604336,0.475424,0.02798396,0.4841604
15.09913,0.03442074,0.4797208,0.03646114,0.4784275,0.02754241,0.4852658
15.19648,0.03464375,0.4823063,0.03685392,0.4814184,0.02718192,0.4863621
15.29761,0.03488024,0.4848825,0.03725519,0.4843797,0.02686155,0.4874481
15.39876,0.03511579,0.4875714,0.03762797,0.4874707,0.02658379,0.4886059
15.4999,0.03536377,0.4901295,0.03801804,0.4904345,0.02638853,0.4896875
15.59733,0.0356102,0.492655,0.03836646,0.4933308,0.026255,0.4907603
15.69854,0.03587484,0.4952208,0.03873236,0.496283,0.0261959,0.4918695
15.79971,0.03614817,0.497755,0.03907092,0.4992028,0.02624394,0.4929234
15.89704,0.03641799,0.5002231,0.03938693,0.5020321,0.02638843,0.4939821
15.998,0.03671458,0.5026729,0.03968619,0.5048589,0.02667732,0.4950308
16.09886,0.03703792,0.5051997,0.03999464,0.507724,0.02708189,0.4961285
16.19968,0.03737385,0.5076266,0.04027185,0.5105008,0.02761702,0.4972445
16.29688,0.03773736,0.5100207,0.04056885,0.5131819,0.02823037,0.4983771
16.39792,0.03812619,0.5124315,0.04087046,0.5159097,0.02893783,0.4995082
16.49894,0.03852977,0.5149071,0.04117438,0.5186469,0.02969292,0.5008067
16.59631,0.03893689,0.5172449,0.04149335,0.5212475,0.0304355,0.5020388
16.69747,0.03935976,0.5196882,0.04183038,0.5239303,0.03116078,0.5033866
16.79855,0.03978204,0.5221358,0.04220378,0.5266168,0.03179884,0.5047747
16.89968,0.0402073,0.5245306,0.04259424,0.5292334,0.03232653,0.5061434
16.9971,0.04059974,0.5268918,0.04300479,0.5318001,0.03270646,0.5075303
17.09828,0.04100911,0.5292458,0.0434469,0.5343576,0.03298389,0.5089364
17.19943,0.04138359,0.5316711,0.04390125,0.5369738,0.03310626,0.5103979
17.29686,0.04172594,0.5338903,0.04433876,0.5393987,0.03311777,0.5116949
17.398,0.04206048,0.5362728,0.04480445,0.5419601,0.03299603,0.5131185
17.49922,0.04236745,0.5385472,0.04526312,0.5444425,0.03276765,0.5144521
17.59661,0.04264496,0.5408266,0.04571618,0.5469038,0.03243691,0.5157886
17.6978,0.04291914,0.5431089,0.04618147,0.5493785,0.03205234,0.5171992
17.79896,0.04317759,0.5455032,0.04664421,0.5519479,0.0315869,0.5187141
17.89636,0.04341268,0.5477209,0.04708558,0.5543211,0.03113969,0.5201937
17.99751,0.0436534,0.5501584,0.04753186,0.5569217,0.03066685,0.5218736
18.09859,0.0438835,0.5524739,0.04796774,0.559384,0.03023248,0.5234585
18.19962,0.04412464,0.5549345,0.0483942,0.5620111,0.02983669,0.5251845
18.29701,0.04436892,0.5571628,0.04880904,0.5643747,0.02953816,0.5267435
18.39822,0.04463316,0.5596154,0.0492215,0.5669968,0.02929214,0.5284688
18.49941,0.04491303,0.5619081,0.04963703,0.5694398,0.02914353,0.5300678
18.59686,0.04520218,0.5642339,0.05001617,0.5719204,0.029096,0.531725
18.69803,0.04551357,0.5665148,0.05040251,0.5743583,0.02913812,0.5333125
18.79923,0.04585296,0.5688841,0.05078211,0.576881,0.02930748,0.5349909
18.89668,0.04620041,0.5710693,0.0511273,0.5792162,0.02959595,0.5365492
18.99789,0.04657947,0.5733995,0.05148652,0.5816915,0.0299984,0.5382235
19.09904,0.04698067,0.575672,0.0518165,0.5841048,0.03056496,0.5399253
19.19646,0.04737336,0.5778846,0.05213001,0.586448,0.03119405,0.5415727
19.29761,0.04778598,0.5801622,0.05241986,0.5888601,0.03196461,0.5433154
19.39878,0.04819918,0.5824308,0.05270617,0.5912559,0.03280833,0.5450533
19.49996,0.04861007,0.584712,0.05295843,0.5936621,0.03372797,0.5468537
19.59738,0.04900948,0.5868602,0.05320792,0.5959254,0.03465304,0.5485659
19.69856,0.0494338,0.5891336,0.05346281,0.5983189,0.03565133,0.5504013
19.79971,0.04986085,0.5913175,0.05371883,0.6006154,0.03667144,0.5521951
19.89715,0.05026729,0.5935016,0.05396081,0.6029113,0.03763899,0.553995
19.99827,0.05068575,0.595647,0.05421537,0.6051438,0.03861371,0.5558556
20.09942,0.05109949,0.5979212,0.05446924,0.6075007,0.03953639,0.5578826
20.19688,0.05148058,0.5999839,0.05472731,0.6096319,0.04030543,0.559759
20.29801,0.0518695,0.6022031,0.05500281,0.6119154,0.04103569,0.5618059
20.39914,0.05224579,0.6043767,0.05529807,0.6141647,0.04163931,0.5637938
20.49652,0.05260354,0.606447,0.05558274,0.616287,0.04217807,0.5657387
20.59763,0.05296709,0.6086494,0.05589368,0.618574,0.04266903,0.5677329
20.69877,0.05333983,0.6107617,0.0562031,0.6207481,0.04317597,0.5697127
20.79984,0.05369496,0.6129879,0.05650125,0.6230713,0.04370158,0.5717061
20.89718,0.05406002,0.6150145,0.05678195,0.6251715,0.0442937,0.5735999
20.99834,0.05443488,0.6172341,0.05706547,0.6274815,0.04496367,0.5755859
21.09948,0.05483461,0.619368,0.05734237,0.6297108,0.04574397,0.5775125
21.19694,0.0552368,0.6214391,0.05760837,0.6318549,0.04659557,0.5794216
21.29814,0.055651,0.6235942,0.05786195,0.6341242,0.04755386,0.5813175
21.39937,0.05608109,0.6256785,0.0581088,0.636299,0.04862038,0.5832112
21.49677,0.05649111,0.6277929,0.05832961,0.6385355,0.0497242,0.5850447
21.59795,0.05693643,0.6298695,0.05855154,0.6407125,0.05095952,0.5869302
21.69908,0.05738094,0.6320568,0.05876304,0.6430032,0.05222463,0.5888624
21.79651,0.05781038,0.6341031,0.05895958,0.6451597,0.05349634,0.5906654
21.89768,0.05825215,0.6362292,0.0591523,0.6473801,0.05483196,0.5925801
21.99885,0.05868091,0.6383999,0.05931984,0.6496817,0.05619881,0.5944622
22.09995,0.05909002,0.6404914,0.05947279,0.6518781,0.05755563,0.5963389
22.19733,0.0594527,0.6426077,0.05957506,0.6541186,0.05887277,0.5981669
22.2984,0.05980075,0.6447188,0.05966615,0.6563532,0.06019384,0.6000332
22.39963,0.06012065,0.6468776,0.05972812,0.6586151,0.06147654,0.6019557
22.49701,0.06040017,0.6489552,0.0597797,0.6608247,0.06263082,0.6037154
22.5982,0.06067264,0.6510629,0.05981857,0.6630273,0.06378101,0.6056056
22.69934,0.06092913,0.6532577,0.05986266,0.6653527,0.06483242,0.6074524
22.79671,0.0611659,0.6553055,0.05990752,0.6675083,0.06579414,0.6092739
22.89786,0.06139868,0.6574795,0.0599608,0.6697851,0.0666826,0.6111694
22.999,0.0616179,0.6596666,0.06001991,0.6720966,0.06749663,0.6130346
23.09642,0.06180488,0.6616954,0.06007857,0.6742305,0.0681726,0.6148259
23.1975,0.06198981,0.6639318,0.06014663,0.6765759,0.06876967,0.6167401
23.29862,0.06212638,0.6660848,0.06020234,0.6788692,0.069246,0.6185461
23.39969,0.06224381,0.6682518,0.06024592,0.6811304,0.06960643,0.6204419
23.49714,0.06232105,0.6703981,0.06028695,0.6834032,0.06983811,0.6221989
23.59836,0.06236529,0.6725255,0.06030386,0.6856428,0.06998898,0.6240409
23.6996,0.06237173,0.6747186,0.06030264,0.6879229,0.07003338,0.6259096
23.79702,0.06234462,0.6768283,0.06029318,0.6901424,0.06998377,0.627678
23.89818,0.06227897,0.6789292,0.06024868,0.6923326,0.06984645,0.6294962
23.99937,0.06215954,0.6811287,0.06017289,0.694618,0.06960988,0.6313408
24.09674,0.06200113,0.6832079,0.06005955,0.696795,0.06931256,0.6330865
24.1979,0.06178724,0.6852844,0.05990445,0.698958,0.06890839,0.6348227
24.29904,0.06151604,0.687467,0.05969733,0.7012052,0.06844094,0.6366865
24.39644,0.06121261,0.6895011,0.05946928,0.7033354,0.06789035,0.6383471
24.49762,0.06085997,0.6915735,0.05920642,0.7054782,0.06723439,0.6400915
24.59881,0.06045065,0.6937164,0.05890484,0.7076981,0.06649084,0.6418716
24.69998,0.0600156,0.6958127,0.05859144,0.7098925,0.06565168,0.6435515
24.79738,0.05956737,0.69779,0.05826883,0.7119385,0.06479729,0.6452093
24.89854,0.05905736,0.6999135,0.05790401,0.714126,0.06384824,0.646982
24.99967,0.05852874,0.7020293,0.05751445,0.7163033,0.0628572,0.6487289
25.09708,0.05799357,0.7040074,0.05711799,0.7183414,0.06187451,0.6503832
25.19821,0.05742164,0.7060963,0.05669043,0.72047,0.06084285,0.652189
25.2994,0.05685215,0.7082406,0.05625522,0.7226447,0.05981963,0.6540571
25.39683,0.05631277,0.7102735,0.0558454,0.7246944,0.05885984,0.6558527
25.49794,0.05577209,0.7123618,0.05543521,0.7267757,0.05790225,0.6578073
25.59907,0.05524729,0.7145313,0.05502785,0.7289207,0.05697259,0.6598668
25.69646,0.0547641,0.716605,0.05465076,0.7309739,0.05612164,0.6618131
25.79756,0.05426818,0.7187003,0.05426841,0.7330415,0.05526181,0.6638469
25.89876,0.05378252,0.7207976,0.05389374,0.7351092,0.05439393,0.6658331
25.99986,0.05331682,0.7229147,0.05353376,0.7372018,0.05354511,0.6678198
26.09722,0.05287948,0.7248734,0.05319868,0.7391488,0.05274325,0.6696356
26.19838,0.05245036,0.7268515,0.05287309,0.7411086,0.05191726,0.671433
26.29951,0.05205908,0.7288809,0.05257819,0.7430945,0.05116326,0.6733141
26.39689,0.05172454,0.7308009,0.05232987,0.7449734,0.05049694,0.6750914
26.49798,0.051446,0.7327209,0.05212664,0.7468365,0.04987293,0.6769368
26.59911,0.05124367,0.7346257,0.05198116,0.7486616,0.04937415,0.6788425
26.69652,0.05110791,0.7364986,0.0518892,0.7504318,0.04901029,0.6807775
26.79765,0.05102541,0.7384247,0.05184681,0.7522405,0.04870776,0.6828172
26.8988,0.05099284,0.7403315,0.05184726,0.753999,0.0484716,0.6849465
26.99995,0.05100366,0.7422254,0.0518875,0.755723,0.0483054,0.6871004
27.09733,0.0510263,0.7441237,0.05194306,0.7574248,0.04815409,0.6893689
27.19844,0.05106299,0.7460896,0.05201689,0.7591815,0.04798861,0.6917759
27.29958,0.05111053,0.7480481,0.05210675,0.7609049,0.0478275,0.694225
27.39694,0.05114861,0.7499233,0.05219661,0.7625423,0.04766407,0.6965972
27.49804,0.05117871,0.7519266,0.05228693,0.7642747,0.0474883,0.6992461
27.5991,0.051207,0.7539612,0.05237524,0.7660177,0.04729638,0.7020192
27.69642,0.05123262,0.7559187,0.0524544,0.7676825,0.04710238,0.7046568
27.79751,0.05124239,0.7579317,0.05252477,0.7693914,0.04691312,0.7074734
27.89862,0.0512269,0.7599417,0.05256702,0.7710904,0.04670615,0.7103438
27.99971,0.05120544,0.7619522,0.05259745,0.7727737,0.04647956,0.7131669
28.09704,0.05117887,0.7639334,0.05261999,0.7744198,0.04626426,0.7160241
28.1982,0.05113345,0.7659816,0.05262892,0.7761253,0.04603927,0.7190169
28.29939,0.05108093,0.7679951,0.05262408,0.7777904,0.04581128,0.7219626
28.39679,0.05102698,0.7699179,0.05260577,0.7793761,0.04559395,0.7247697
28.49791,0.05096805,0.7719682,0.05258949,0.7810573,0.04537708,0.7278075
28.59904,0.05088917,0.7740263,0.05255303,0.7827442,0.04514706,0.7308847
28.69646,0.05079723,0.7759894,0.05249558,0.7843489,0.04493881,0.7338389
28.7976,0.0506955,0.778026,0.05242548,0.7860115,0.04472769,0.736906
28.89874,0.05058977,0.7800526,0.05234775,0.7876586,0.04451534,0.7399569
28.99983,0.0504783,0.7820716,0.05226206,0.7892843,0.04432218,0.743039
29.09718,0.05036632,0.7840353,0.05216404,0.7908583,0.04415674,0.7460831
29.19827,0.05024676,0.786068,0.0520449,0.79248,0.04401241,0.7492469
29.29937,0.05012071,0.788088,0.05190721,0.7940843,0.04389212,0.7524032
29.39676,0.04999619,0.7900132,0.05175947,0.7956053,0.04381675,0.7554285
29.4979,0.04985799,0.7920016,0.05159099,0.7971857,0.04376416,0.7585783
29.59905,0.04971925,0.7939823,0.05141142,0.7987515,0.04374264,0.7617496
29.69652,0.04959072,0.7958899,0.05123216,0.8002571,0.04375286,0.7648282
29.79767,0.04947037,0.7978627,0.05104537,0.801799,0.04381127,0.7680473
29.8988,0.04934809,0.799846,0.0508516,0.8033596,0.04389291,0.7712722
29.99988,0.04922555,0.8018184,0.0506556,0.8049125,0.04399086,0.7744952
30.09724,0.04911733,0.8037072,0.05048344,0.8064032,0.04408388,0.7775903
30.19834,0.04901244,0.8056638,0.05031254,0.807918,0.04417291,0.7808409
30.29948,0.04891279,0.8076276,0.0501478,0.8094325,0.04424447,0.7841055
30.39687,0.04882376,0.8095074,0.05000382,0.8108708,0.04430656,0.7872592
30.49802,0.04872527,0.8114723,0.04985212,0.8123812,0.04435759,0.7905826
30.59914,0.04862431,0.813398,0.04969148,0.8138622,0.04441577,0.7938672
30.69652,0.04852648,0.8152695,0.04953241,0.8153066,0.04446583,0.797058
30.79763,0.04842705,0.8172038,0.04936677,0.8168002,0.04451391,0.8003516
30.89878,0.04834182,0.8191475,0.04922013,0.8182984,0.04456022,0.8036554
30.99993,0.04827087,0.8210903,0.04909308,0.8197834,0.04461449,0.8069747
31.0973,0.04820641,0.8229685,0.04898814,0.8212117,0.04464637,0.8101984
31.19837,0.0481456,0.8249111,0.04889249,0.822689,0.04467343,0.8135512
31.29945,0.04810036,0.8268466,0.04880488,0.8241555,0.0447259,0.8169124
31.39679,0.04806697,0.8287127,0.04872131,0.8255838,0.04479731,0.820144
31.49789,0.04802889,0.8306597,0.04863191,0.8270735,0.04486613,0.8235166
31.59902,0.04799881,0.8326225,0.04855996,0.8285815,0.04492999,0.8269033
31.6964,0.04797986,0.8345142,0.04850605,0.8300263,0.04500048,0.8301748
31.79754,0.04795363,0.8364942,0.04844724,0.8315405,0.04506862,0.8335855
31.89865,0.04792025,0.8384868,0.04837376,0.8330705,0.04514413,0.8369938
31.99977,0.04787975,0.8404878,0.0482884,0.8346203,0.04522247,0.8403882
32.09713,0.04785534,0.8424327,0.04821411,0.8361598,0.04531125,0.8436444
32.19823,0.04781083,0.8444532,0.04811402,0.8377502,0.04539697,0.8470208
32.2994,0.04776412,0.846479,0.04801212,0.8393547,0.04548066,0.8503749
32.3968,0.04773117,0.8484329,0.04792936,0.8409019,0.04557409,0.8535913
32.49791,0.04769414,0.8504609,0.04784388,0.842517,0.04566569,0.8569054
32.59901,0.04765013,0.8524909,0.04775088,0.8441478,0.0457585,0.8601967
32.69636,0.04759825,0.8544561,0.0476559,0.845741,0.04583967,0.8633529
32.79747,0.0475334,0.8564956,0.04754897,0.8474064,0.04590445,0.8666092
32.89859,0.04746757,0.8585362,0.04744238,0.8490825,0.0459667,0.869845
32.99972,0.04738441,0.8605738,0.04731446,0.8507612,0.04601829,0.8730547
33.09705,0.04728874,0.862525,0.04717399,0.8523599,0.04605909,0.876111
33.19817,0.04717514,0.8645446,0.04701795,0.8540342,0.0460799,0.879254
33.29927,0.04704187,0.8665514,0.04685325,0.8557113,0.04606304,0.8823638
33.39663,0.0468995,0.8684687,0.04668955,0.8573145,0.04601542,0.8853233
33.49774,0.04674583,0.8704559,0.04652435,0.8589905,0.04593794,0.8883691
33.59883,0.04658663,0.8724338,0.04636001,0.860673,0.04583307,0.8913721
33.69996,0.04642729,0.8743992,0.04620132,0.8623529,0.04571698,0.8943394
33.79733,0.04627538,0.8762731,0.04604568,0.8639614,0.04561316,0.8971563
33.89842,0.04612073,0.8782154,0.04587817,0.8656384,0.04552758,0.9000576
33.99952,0.04595796,0.8801585,0.04569163,0.8673222,0.04545696,0.9029361
