Time,CMX1,CMY1,CMX2,CMY2,CMX3,CMY3
37.19628,1.596142,17.98351,1.522569,17.96121,1.819607,17.89614
37.29741,1.607224,18.06368,1.533149,18.04268,1.832684,17.97545
37.39862,1.61881,18.14418,1.544209,18.1245,1.846299,18.05512
37.49978,1.630894,18.22499,1.555742,18.20664,1.860426,18.1351
37.59718,1.643,18.30312,1.567299,18.28608,1.874516,18.21238
37.69832,1.65603,18.38462,1.579737,18.36898,1.889641,18.2929
37.79947,1.669546,18.46649,1.592641,18.45227,1.905274,18.37373
37.89686,1.682983,18.54561,1.605476,18.53275,1.920759,18.45185
37.99803,1.697365,18.62805,1.619219,18.61661,1.937269,18.53327
38.09916,1.712193,18.71072,1.633403,18.70068,1.954202,18.61504
38.19655,1.726892,18.79052,1.647484,18.78177,1.970898,18.69409
38.29767,1.742545,18.87366,1.662491,18.86624,1.988606,18.77654
38.3988,1.75854,18.95727,1.67783,18.95117,2.006663,18.85945
38.49992,1.77493,19.04124,1.693565,19.03638,2.025097,18.94285
38.59732,1.791121,19.12223,1.709129,19.11848,2.043188,19.02358
38.69844,1.808264,19.20683,1.725605,19.2042,2.062308,19.10803
38.79957,1.825703,19.29207,1.742364,19.29051,2.081731,19.19321
38.89695,1.842846,19.37446,1.758847,19.37383,2.100743,19.27585
38.99805,1.861132,19.46026,1.776448,19.46045,2.120904,19.36229
39.09916,1.879828,19.54639,1.794471,19.54724,2.141405,19.44942
39.19654,1.898293,19.62968,1.812295,19.63099,2.161583,19.53399
39.29764,1.917983,19.7163,1.831356,19.71788,2.18294,19.62237
39.39874,1.938234,19.80311,1.851006,19.80474,2.204768,19.7114
39.49983,1.959006,19.89026,1.871198,19.89174,2.227036,19.80111
39.59718,1.979421,19.97472,1.891028,19.97598,2.248907,19.8882
39.69828,2.000969,20.0631,1.9119,20.06415,2.272062,19.97934
39.79936,2.022876,20.15217,1.933028,20.15308,2.295683,20.07117
39.89671,2.04434,20.23846,1.953671,20.2392,2.31883,20.16025
39.9978,2.067108,20.32848,1.975565,20.32898,2.343329,20.25341
