Time CMX1 CMY1 CMX2 CMY2 CMX3 CMY3
3.759758e+01 2.182171e+00 2.203610e+01 2.111478e+00 2.189818e+01 2.351885e+00 2.232038e+01
3.769940e+01 2.180001e+00 2.217855e+01 2.109298e+00 2.204022e+01 2.348487e+00 2.246282e+01
3.779820e+01 2.166263e+00 2.231259e+01 2.096449e+00 2.217410e+01 2.331207e+00 2.259596e+01
3.789991e+01 2.130990e+00 2.244128e+01 2.063607e+00 2.230306e+01 2.288684e+00 2.272274e+01
3.799847e+01 2.073139e+00 2.255358e+01 2.009814e+00 2.241627e+01 2.220006e+00 2.283206e+01
3.809982e+01 1.999317e+00 2.265922e+01 1.941208e+00 2.252346e+01 2.132826e+00 2.293337e+01
3.819809e+01 1.935024e+00 2.276396e+01 1.881413e+00 2.262948e+01 2.056895e+00 2.303435e+01
3.829934e+01 1.875832e+00 2.287732e+01 1.826376e+00 2.274376e+01 1.986935e+00 2.314451e+01
3.839768e+01 1.823072e+00 2.298981e+01 1.777333e+00 2.285729e+01 1.924555e+00 2.325350e+01
3.849914e+01 1.779823e+00 2.310764e+01 1.737022e+00 2.297652e+01 1.873660e+00 2.336658e+01
3.859773e+01 1.754285e+00 2.321860e+01 1.712924e+00 2.308981e+01 1.844291e+00 2.346910e+01
3.869937e+01 1.737805e+00 2.331201e+01 1.697028e+00 2.318899e+01 1.826390e+00 2.354206e+01
3.879808e+01 1.725366e+00 2.341039e+01 1.684753e+00 2.329272e+01 1.813889e+00 2.362167e+01
3.889990e+01 1.712367e+00 2.353545e+01 1.671914e+00 2.342004e+01 1.800957e+00 2.373887e+01
3.899871e+01 1.699249e+00 2.366190e+01 1.659004e+00 2.354823e+01 1.787985e+00 2.385973e+01
3.909743e+01 1.686685e+00 2.379153e+01 1.646576e+00 2.367943e+01 1.775835e+00 2.398460e+01
3.919913e+01 1.673869e+00 2.392893e+01 1.633798e+00 2.381809e+01 1.763582e+00 2.411837e+01
3.929794e+01 1.660820e+00 2.406542e+01 1.620792e+00 2.395535e+01 1.750991e+00 2.425287e+01
3.939966e+01 1.646541e+00 2.420876e+01 1.606622e+00 2.409890e+01 1.737003e+00 2.439601e+01
3.949839e+01 1.632240e+00 2.434874e+01 1.592430e+00 2.423892e+01 1.722985e+00 2.453638e+01
3.959712e+01 1.617765e+00 2.448918e+01 1.578048e+00 2.437935e+01 1.708892e+00 2.467742e+01
3.969886e+01 1.602601e+00 2.463396e+01 1.562962e+00 2.452413e+01 1.694311e+00 2.482304e+01
3.979761e+01 1.587481e+00 2.477391e+01 1.547917e+00 2.466420e+01 1.679885e+00 2.496382e+01
3.989934e+01 1.571314e+00 2.491639e+01 1.531822e+00 2.480703e+01 1.664465e+00 2.510672e+01
3.999803e+01 1.554882e+00 2.505262e+01 1.515477e+00 2.494347e+01 1.648768e+00 2.524313e+01
4.009969e+01 1.537227e+00 2.518896e+01 1.497916e+00 2.508046e+01 1.631859e+00 2.537822e+01
4.019829e+01 1.519325e+00 2.531038e+01 1.480062e+00 2.520347e+01 1.614621e+00 2.549503e+01
4.029962e+01 1.500767e+00 2.543330e+01 1.461390e+00 2.532736e+01 1.596973e+00 2.561408e+01
4.039773e+01 1.482558e+00 2.555418e+01 1.443059e+00 2.544975e+01 1.579773e+00 2.572998e+01
4.049852e+01 1.463176e+00 2.567455e+01 1.423589e+00 2.557231e+01 1.561434e+00 2.584335e+01
4.059900e+01 1.443200e+00 2.580675e+01 1.403569e+00 2.570585e+01 1.542447e+00 2.597260e+01
4.069918e+01 1.421788e+00 2.593872e+01 1.382233e+00 2.583931e+01 1.521763e+00 2.610271e+01
4.079908e+01 1.398307e+00 2.606161e+01 1.359009e+00 2.596472e+01 1.498266e+00 2.621982e+01
4.089867e+01 1.374069e+00 2.618502e+01 1.335060e+00 2.609060e+01 1.473631e+00 2.633658e+01
4.099792e+01 1.351679e+00 2.632207e+01 1.312742e+00 2.622878e+01 1.451258e+00 2.647036e+01
4.109986e+01 1.329399e+00 2.646953e+01 1.290465e+00 2.637700e+01 1.429096e+00 2.661549e+01
4.119879e+01 1.307660e+00 2.661479e+01 1.268720e+00 2.652293e+01 1.407455e+00 2.675872e+01
4.129966e+01 1.285091e+00 2.676379e+01 1.246143e+00 2.667260e+01 1.384982e+00 2.690585e+01
4.139983e+01 1.262251e+00 2.691241e+01 1.223293e+00 2.682183e+01 1.362242e+00 2.705281e+01
4.149972e+01 1.239061e+00 2.706126e+01 1.200082e+00 2.697124e+01 1.339139e+00 2.720017e+01
4.159944e+01 1.215505e+00 2.721050e+01 1.176499e+00 2.712101e+01 1.315671e+00 2.734807e+01
4.169892e+01 1.191577e+00 2.735990e+01 1.152562e+00 2.727100e+01 1.291800e+00 2.749618e+01
4.179911e+01 1.166885e+00 2.751035e+01 1.127902e+00 2.742216e+01 1.267075e+00 2.764516e+01
4.189752e+01 1.141856e+00 2.765736e+01 1.102939e+00 2.756995e+01 1.241922e+00 2.779060e+01
4.199921e+01 1.114971e+00 2.780744e+01 1.076156e+00 2.772094e+01 1.214791e+00 2.793885e+01
4.209787e+01 1.087459e+00 2.794792e+01 1.048816e+00 2.786270e+01 1.186771e+00 2.807626e+01
4.219991e+01 1.056280e+00 2.807827e+01 1.018010e+00 2.799583e+01 1.154390e+00 2.819841e+01
4.229927e+01 1.022844e+00 2.819375e+01 9.851434e-01 2.811504e+01 1.119179e+00 2.830311e+01
4.239881e+01 9.874408e-01 2.830290e+01 9.503828e-01 2.822833e+01 1.081890e+00 2.840061e+01
4.249852e+01 9.519078e-01 2.841311e+01 9.154385e-01 2.834255e+01 1.044179e+00 2.849849e+01
4.259840e+01 9.151479e-01 2.852104e+01 8.794269e-01 2.845484e+01 1.004446e+00 2.859163e+01
4.269843e+01 8.735407e-01 2.861833e+01 8.390699e-01 2.855784e+01 9.584104e-01 2.867024e+01
4.279863e+01 8.289662e-01 2.870565e+01 7.963304e-01 2.865304e+01 9.075395e-01 2.873174e+01
4.289903e+01 8.033182e-01 2.885784e+01 7.706843e-01 2.880689e+01 8.817040e-01 2.887953e+01
4.299955e+01 7.794504e-01 2.901754e+01 7.465766e-01 2.896746e+01 8.584114e-01 2.903752e+01
4.309708e+01 7.561279e-01 2.917188e+01 7.230095e-01 2.912275e+01 8.356717e-01 2.919004e+01
4.319757e+01 7.318076e-01 2.932509e+01 6.984282e-01 2.927752e+01 8.119831e-01 2.934037e+01
4.329814e+01 7.070332e-01 2.947200e+01 6.733977e-01 2.942669e+01 7.878493e-01 2.948288e+01
4.339883e+01 6.819074e-01 2.961959e+01 6.480250e-01 2.957667e+01 7.633464e-01 2.962571e+01
4.349964e+01 6.565793e-01 2.977138e+01 6.224536e-01 2.973069e+01 7.386294e-01 2.977326e+01
4.359757e+01 6.318586e-01 2.992267e+01 5.974953e-01 2.988392e+01 7.145008e-01 2.992106e+01
4.369859e+01 6.062330e-01 3.008145e+01 5.716225e-01 3.004450e+01 6.894814e-01 3.007668e+01
4.379974e+01 5.804704e-01 3.024264e+01 5.456126e-01 3.020735e+01 6.643217e-01 3.023507e+01
4.389805e+01 5.553552e-01 3.040118e+01 5.202564e-01 3.036737e+01 6.397863e-01 3.039118e+01
4.399949e+01 5.293629e-01 3.056641e+01 4.940150e-01 3.053403e+01 6.143872e-01 3.055416e+01
4.409809e+01 5.040206e-01 3.072830e+01 4.684295e-01 3.069724e+01 5.896208e-01 3.071405e+01
4.419977e+01 4.778015e-01 3.089633e+01 4.419604e-01 3.086658e+01 5.640001e-01 3.088020e+01
4.429849e+01 4.522641e-01 3.106052e+01 4.161774e-01 3.103194e+01 5.390491e-01 3.104278e+01
4.439720e+01 4.266198e-01 3.122532e+01 3.902862e-01 3.119783e+01 5.139994e-01 3.120619e+01
4.449893e+01 3.999971e-01 3.139445e+01 3.634093e-01 3.136807e+01 4.880029e-01 3.137404e+01
4.459768e+01 3.738909e-01 3.155687e+01 3.370672e-01 3.153187e+01 4.625058e-01 3.153482e+01
4.469911e+01 3.468473e-01 3.172287e+01 3.097991e-01 3.169955e+01 4.360686e-01 3.169831e+01
4.479711e+01 3.205544e-01 3.188371e+01 2.832960e-01 3.186202e+01 4.103552e-01 3.185658e+01
4.489754e+01 2.934694e-01 3.204932e+01 2.560026e-01 3.202928e+01 3.838629e-01 3.201968e+01
4.499742e+01 2.663951e-01 3.221430e+01 2.287226e-01 3.219591e+01 3.573825e-01 3.218228e+01
4.509982e+01 2.385353e-01 3.238372e+01 2.006503e-01 3.236699e+01 3.301484e-01 3.234937e+01
4.519894e+01 2.115179e-01 3.254822e+01 1.734191e-01 3.253307e+01 3.037647e-01 3.251179e+01
4.529775e+01 1.845627e-01 3.271274e+01 1.462419e-01 3.269912e+01 2.774686e-01 3.267436e+01
4.539897e+01 1.569553e-01 3.288184e+01 1.183984e-01 3.286974e+01 2.505633e-01 3.284157e+01
4.549953e+01 1.296056e-01 3.305049e+01 9.080150e-02 3.303987e+01 2.239439e-01 3.300845e+01
4.559933e+01 1.025314e-01 3.321809e+01 6.347052e-02 3.320894e+01 1.976252e-01 3.317430e+01
4.569855e+01 7.568834e-02 3.338456e+01 3.635911e-02 3.337690e+01 1.715658e-01 3.333894e+01
4.579988e+01 4.840256e-02 3.355424e+01 8.781839e-03 3.354815e+01 1.451301e-01 3.350663e+01
4.589795e+01 2.220491e-02 3.371766e+01 -1.772506e-02 3.371320e+01 1.198421e-01 3.366772e+01
4.599873e+01 -4.360062e-03 3.388267e+01 -4.466742e-02 3.388033e+01 9.439345e-02 3.382905e+01
4.609941e+01 -3.065819e-02 3.404569e+01 -7.140204e-02 3.404591e+01 6.937316e-02 3.398737e+01
4.619997e+01 -5.725417e-02 3.421316e+01 -9.840225e-02 3.421557e+01 4.393643e-02 3.415141e+01
4.629749e+01 -8.342501e-02 3.437920e+01 -1.249196e-01 3.438336e+01 1.875681e-02 3.431520e+01
4.639772e+01 -1.105754e-01 3.455175e+01 -1.523989e-01 3.455753e+01 -7.451651e-03 3.448591e+01
4.649778e+01 -1.378556e-01 3.472532e+01 -1.799920e-01 3.473257e+01 -3.385662e-02 3.465814e+01
4.659743e+01 -1.646442e-01 3.489704e+01 -2.070379e-01 3.490547e+01 -5.990599e-02 3.482937e+01
4.669908e+01 -1.874348e-01 3.505506e+01 -2.296776e-01 3.506273e+01 -8.276624e-02 3.499075e+01
4.679754e+01 -2.106884e-01 3.521443e+01 -2.528703e-01 3.522195e+01 -1.059457e-01 3.515245e+01
4.689847e+01 -2.353521e-01 3.538169e+01 -2.775268e-01 3.538945e+01 -1.304155e-01 3.532146e+01
4.699964e+01 -2.600161e-01 3.554923e+01 -3.021701e-01 3.555725e+01 -1.549145e-01 3.549094e+01
4.709879e+01 -2.835719e-01 3.571092e+01 -3.256475e-01 3.571898e+01 -1.784296e-01 3.565518e+01
4.719842e+01 -3.056426e-01 3.587020e+01 -3.474849e-01 3.587804e+01 -2.007476e-01 3.581769e+01
4.729849e+01 -3.235415e-01 3.602316e+01 -3.647452e-01 3.603009e+01 -2.196823e-01 3.597527e+01
4.739894e+01 -3.371269e-01 3.616965e+01 -3.772710e-01 3.617515e+01 -2.351537e-01 3.612767e+01
4.749969e+01 -3.500041e-01 3.631361e+01 -3.889906e-01 3.631791e+01 -2.500761e-01 3.627724e+01
4.759832e+01 -3.588829e-01 3.644786e+01 -3.963695e-01 3.645077e+01 -2.616293e-01 3.641734e+01
4.769737e+01 -3.654481e-01 3.657987e+01 -4.011773e-01 3.658110e+01 -2.713357e-01 3.655559e+01
4.779727e+01 -3.805692e-01 3.672252e+01 -4.153074e-01 3.672330e+01 -2.880776e-01 3.670158e+01
4.789783e+01 -4.045204e-01 3.687429e+01 -4.390419e-01 3.687596e+01 -3.121066e-01 3.685344e+01
4.799961e+01 -4.292182e-01 3.702717e+01 -4.634734e-01 3.702948e+01 -3.370290e-01 3.700728e+01
4.809709e+01 -4.498519e-01 3.717037e+01 -4.835081e-01 3.717210e+01 -3.586094e-01 3.715390e+01
4.819999e+01 -4.644053e-01 3.731150e+01 -4.966358e-01 3.731094e+01 -3.755892e-01 3.730184e+01
4.829951e+01 -4.652829e-01 3.742985e+01 -4.947815e-01 3.742486e+01 -3.811615e-01 3.743072e+01
4.839862e+01 -4.528258e-01 3.753281e+01 -4.783476e-01 3.752189e+01 -3.756196e-01 3.754686e+01
4.849742e+01 -4.666378e-01 3.767331e+01 -4.906334e-01 3.766021e+01 -3.921089e-01 3.769389e+01
4.859886e+01 -4.894281e-01 3.782794e+01 -5.125774e-01 3.781347e+01 -4.163708e-01 3.785374e+01
4.869955e+01 -5.040828e-01 3.797091e+01 -5.255538e-01 3.795383e+01 -4.340495e-01 3.800441e+01
4.879830e+01 -4.991502e-01 3.808722e+01 -5.169327e-01 3.806481e+01 -4.357665e-01 3.813364e+01
4.889705e+01 -5.017253e-01 3.821109e+01 -5.164740e-01 3.818389e+01 -4.438200e-01 3.826970e+01
4.899879e+01 -5.322526e-01 3.837094e+01 -5.467683e-01 3.834228e+01 -4.749041e-01 3.843604e+01
4.909755e+01 -5.631552e-01 3.852820e+01 -5.775393e-01 3.849832e+01 -5.062229e-01 3.859925e+01
4.919930e+01 -5.955319e-01 3.869119e+01 -6.097943e-01 3.866013e+01 -5.390338e-01 3.876807e+01
4.929806e+01 -6.273603e-01 3.884998e+01 -6.415107e-01 3.881785e+01 -5.713169e-01 3.893226e+01
4.939980e+01 -6.604198e-01 3.901442e+01 -6.744406e-01 3.898129e+01 -6.049087e-01 3.910204e+01
4.949856e+01 -6.926434e-01 3.917503e+01 -7.064972e-01 3.914107e+01 -6.377863e-01 3.926762e+01
4.959733e+01 -7.252457e-01 3.933570e+01 -7.389011e-01 3.930099e+01 -6.711960e-01 3.943298e+01
4.969911e+01 -7.597165e-01 3.950035e+01 -7.731348e-01 3.946503e+01 -7.066818e-01 3.960194e+01
4.979789e+01 -7.945674e-01 3.965868e+01 -8.077190e-01 3.962300e+01 -7.427315e-01 3.976364e+01
4.989963e+01 -8.322025e-01 3.981999e+01 -8.450468e-01 3.978422e+01 -7.818248e-01 3.992761e+01
5.000000e+01 -8.706063e-01 3.997768e+01 -8.831548e-01 3.994193e+01 -8.217178e-01 4.008768e+01
