Time Velx1 Vely1 Velx2 Vely2 Velx3 Vely3
3.998059e+00 9.516702e-03 1.557724e-01 1.193334e-02 1.238057e-01 -2.737218e-03 2.878621e-01
4.098779e+00 9.868018e-03 1.594794e-01 1.266433e-02 1.274073e-01 -3.969170e-03 2.919264e-01
4.199572e+00 1.018374e-02 1.632421e-01 1.334720e-02 1.311141e-01 -5.133331e-03 2.958313e-01
4.297489e+00 1.048649e-02 1.668754e-01 1.396858e-02 1.347366e-01 -6.096589e-03 2.994122e-01
4.398482e+00 1.079966e-02 1.705603e-01 1.455909e-02 1.384455e-01 -6.847581e-03 3.028693e-01
4.499590e+00 1.115419e-02 1.743850e-01 1.514951e-02 1.423660e-01 -7.374666e-03 3.061652e-01
4.597757e+00 1.152187e-02 1.781192e-01 1.573025e-02 1.462246e-01 -7.740556e-03 3.092667e-01
4.698907e+00 1.192337e-02 1.819724e-01 1.632960e-02 1.502150e-01 -8.034137e-03 3.124473e-01
4.799967e+00 1.230647e-02 1.858787e-01 1.689895e-02 1.542767e-01 -8.282504e-03 3.156273e-01
4.897904e+00 1.267386e-02 1.897093e-01 1.742799e-02 1.582487e-01 -8.480336e-03 3.188149e-01
4.998672e+00 1.307302e-02 1.935872e-01 1.798293e-02 1.622494e-01 -8.602522e-03 3.221566e-01
5.099325e+00 1.349186e-02 1.974076e-01 1.852731e-02 1.661719e-01 -8.599675e-03 3.255275e-01
5.199877e+00 1.394040e-02 2.012651e-01 1.906199e-02 1.701364e-01 -8.377240e-03 3.289179e-01
5.297384e+00 1.439618e-02 2.050025e-01 1.954573e-02 1.739626e-01 -7.895650e-03 3.322514e-01
5.397746e+00 1.489170e-02 2.087967e-01 2.003134e-02 1.778419e-01 -7.167072e-03 3.356806e-01
5.498029e+00 1.540322e-02 2.124708e-01 2.048801e-02 1.815799e-01 -6.261699e-03 3.390661e-01
5.598266e+00 1.593752e-02 2.162859e-01 2.093168e-02 1.854961e-01 -5.191005e-03 3.423961e-01
5.698491e+00 1.646757e-02 2.200215e-01 2.134580e-02 1.893478e-01 -4.033252e-03 3.456306e-01
5.798733e+00 1.701460e-02 2.236533e-01 2.177633e-02 1.931079e-01 -2.883106e-03 3.487393e-01
5.898986e+00 1.756268e-02 2.272041e-01 2.221794e-02 1.968038e-01 -1.740950e-03 3.517315e-01
5.999207e+00 1.808380e-02 2.306299e-01 2.262941e-02 2.003809e-01 -6.454022e-04 3.545938e-01
6.099363e+00 1.857616e-02 2.341686e-01 2.303207e-02 2.041274e-01 3.586949e-04 3.573174e-01
6.199462e+00 1.902482e-02 2.376804e-01 2.340218e-02 2.078487e-01 1.253592e-03 3.599567e-01
6.299520e+00 1.945623e-02 2.410620e-01 2.377279e-02 2.114471e-01 2.036119e-03 3.624663e-01
6.399556e+00 1.987787e-02 2.443666e-01 2.414525e-02 2.149992e-01 2.762257e-03 3.648516e-01
6.499594e+00 2.032064e-02 2.476433e-01 2.455271e-02 2.185356e-01 3.434436e-03 3.671186e-01
6.599646e+00 2.075591e-02 2.507594e-01 2.497022e-02 2.218890e-01 4.015914e-03 3.692971e-01
6.699720e+00 2.115804e-02 2.539950e-01 2.537950e-02 2.253950e-01 4.454974e-03 3.714155e-01
6.799776e+00 2.147764e-02 2.571906e-01 2.572629e-02 2.288795e-01 4.733797e-03 3.735133e-01
6.899791e+00 2.170623e-02 2.603462e-01 2.597557e-02 2.323057e-01 4.883868e-03 3.756059e-01
6.999734e+00 2.189884e-02 2.634072e-01 2.616131e-02 2.356059e-01 5.074630e-03 3.777017e-01
7.099607e+00 2.206718e-02 2.663715e-01 2.625302e-02 2.387937e-01 5.590407e-03 3.797886e-01
7.199406e+00 2.224320e-02 2.694246e-01 2.626483e-02 2.420933e-01 6.530192e-03 3.818659e-01
7.299108e+00 2.243231e-02 2.725177e-01 2.620565e-02 2.454423e-01 7.821875e-03 3.839079e-01
7.398734e+00 2.263004e-02 2.755513e-01 2.609036e-02 2.487251e-01 9.359572e-03 3.858849e-01
7.498324e+00 2.279738e-02 2.784766e-01 2.590722e-02 2.519033e-01 1.101118e-02 3.877854e-01
7.597893e+00 2.297428e-02 2.813145e-01 2.572510e-02 2.549874e-01 1.270358e-02 3.896696e-01
7.697447e+00 2.316466e-02 2.842308e-01 2.553713e-02 2.581394e-01 1.440800e-02 3.916136e-01
7.799947e+00 2.339378e-02 2.872736e-01 2.537521e-02 2.614181e-01 1.617314e-02 3.936450e-01
7.899552e+00 2.360664e-02 2.902125e-01 2.518447e-02 2.645990e-01 1.795944e-02 3.955869e-01
7.999163e+00 2.382936e-02 2.931225e-01 2.498451e-02 2.677380e-01 1.983340e-02 3.975897e-01
8.098796e+00 2.406448e-02 2.959718e-01 2.478215e-02 2.707920e-01 2.179683e-02 3.996248e-01
8.198448e+00 2.431212e-02 2.989540e-01 2.457538e-02 2.739991e-01 2.383484e-02 4.016832e-01
8.298092e+00 2.457829e-02 3.018720e-01 2.439211e-02 2.771431e-01 2.586345e-02 4.036718e-01
8.397745e+00 2.483828e-02 3.047282e-01 2.423969e-02 2.802236e-01 2.781480e-02 4.056596e-01
8.497420e+00 2.510885e-02 3.075080e-01 2.413191e-02 2.832088e-01 2.969512e-02 4.076479e-01
8.597106e+00 2.536144e-02 3.103945e-01 2.405943e-02 2.863079e-01 3.132776e-02 4.096341e-01
8.699753e+00 2.556912e-02 3.133867e-01 2.401568e-02 2.895210e-01 3.254093e-02 4.117032e-01
8.799515e+00 2.570120e-02 3.162436e-01 2.398601e-02 2.925701e-01 3.329722e-02 4.138219e-01
8.899328e+00 2.581971e-02 3.190072e-01 2.401729e-02 2.955223e-01 3.377244e-02 4.159023e-01
8.999186e+00 2.592391e-02 3.219043e-01 2.409178e-02 2.986339e-01 3.403100e-02 4.179666e-01
9.099096e+00 2.597947e-02 3.248069e-01 2.413464e-02 3.017509e-01 3.415520e-02 4.200318e-01
9.199069e+00 2.599245e-02 3.276553e-01 2.413492e-02 3.048226e-01 3.421677e-02 4.220872e-01
9.299108e+00 2.599235e-02 3.304174e-01 2.413248e-02 3.078036e-01 3.425771e-02 4.240740e-01
9.399197e+00 2.596566e-02 3.332827e-01 2.412446e-02 3.109084e-01 3.422124e-02 4.259911e-01
9.499336e+00 2.593450e-02 3.361435e-01 2.412986e-02 3.139908e-01 3.405967e-02 4.279237e-01
9.599523e+00 2.588964e-02 3.389280e-01 2.412942e-02 3.169820e-01 3.380764e-02 4.298871e-01
9.699751e+00 2.585275e-02 3.417414e-01 2.415254e-02 3.200129e-01 3.352845e-02 4.318002e-01
9.799995e+00 2.583369e-02 3.445816e-01 2.419581e-02 3.230968e-01 3.325137e-02 4.336448e-01
9.897295e+00 2.584702e-02 3.473013e-01 2.427199e-02 3.260293e-01 3.298157e-02 4.354954e-01
9.997545e+00 2.588412e-02 3.500047e-01 2.437816e-02 3.289393e-01 3.274190e-02 4.373947e-01
1.009780e+01 2.593940e-02 3.528161e-01 2.450052e-02 3.319987e-01 3.252536e-02 4.392365e-01
1.019804e+01 2.599507e-02 3.555953e-01 2.461907e-02 3.350186e-01 3.231191e-02 4.411036e-01
1.029823e+01 2.606646e-02 3.582780e-01 2.474647e-02 3.379373e-01 3.212407e-02 4.429069e-01
1.039840e+01 2.614787e-02 3.610233e-01 2.488906e-02 3.409463e-01 3.191446e-02 4.446438e-01
1.049888e+01 2.623312e-02 3.637620e-01 2.505549e-02 3.439416e-01 3.164773e-02 4.463849e-01
1.059934e+01 2.631464e-02 3.664757e-01 2.522040e-02 3.469000e-01 3.135952e-02 4.481522e-01
1.069977e+01 2.638648e-02 3.691967e-01 2.538032e-02 3.498615e-01 3.105868e-02 4.499019e-01
1.079722e+01 2.645954e-02 3.718601e-01 2.554281e-02 3.527494e-01 3.078771e-02 4.516508e-01
1.089761e+01 2.651960e-02 3.745600e-01 2.567629e-02 3.556839e-01 3.056433e-02 4.534095e-01
1.099799e+01 2.658156e-02 3.772472e-01 2.580217e-02 3.585949e-01 3.042140e-02 4.551864e-01
1.109831e+01 2.662410e-02 3.799508e-01 2.588073e-02 3.615213e-01 3.036699e-02 4.570225e-01
1.119860e+01 2.663676e-02 3.826307e-01 2.590078e-02 3.644171e-01 3.039091e-02 4.588585e-01
1.129889e+01 2.665299e-02 3.852938e-01 2.591595e-02 3.673010e-01 3.045409e-02 4.606999e-01
1.139916e+01 2.665731e-02 3.879864e-01 2.590765e-02 3.702342e-01 3.053017e-02 4.624842e-01
1.149931e+01 2.665663e-02 3.906777e-01 2.589987e-02 3.731902e-01 3.060182e-02 4.641653e-01
1.159935e+01 2.667221e-02 3.933263e-01 2.591759e-02 3.761239e-01 3.062807e-02 4.657783e-01
1.169927e+01 2.670847e-02 3.959597e-01 2.598151e-02 3.790347e-01 3.055510e-02 4.673497e-01
1.179909e+01 2.674438e-02 3.986016e-01 2.607724e-02 3.820003e-01 3.034679e-02 4.688224e-01
1.189883e+01 2.678990e-02 4.012224e-01 2.621738e-02 3.849342e-01 2.995893e-02 4.702171e-01
1.199849e+01 2.684837e-02 4.038279e-01 2.640205e-02 3.878304e-01 2.940056e-02 4.716664e-01
1.209806e+01 2.693168e-02 4.064599e-01 2.665053e-02 3.907786e-01 2.867417e-02 4.730484e-01
1.219755e+01 2.702533e-02 4.090867e-01 2.694154e-02 3.937460e-01 2.783574e-02 4.742929e-01
1.229990e+01 2.712530e-02 4.117610e-01 2.726351e-02 3.967928e-01 2.689973e-02 4.755080e-01
1.239936e+01 2.724038e-02 4.143464e-01 2.761449e-02 3.997868e-01 2.595575e-02 4.764902e-01
1.249895e+01 2.732801e-02 4.169085e-01 2.793957e-02 4.027743e-01 2.499005e-02 4.773746e-01
1.259878e+01 2.738385e-02 4.194025e-01 2.821313e-02 4.057172e-01 2.409987e-02 4.780649e-01
1.269886e+01 2.743988e-02 4.219514e-01 2.843889e-02 4.086672e-01 2.341702e-02 4.790252e-01
1.279883e+01 2.748155e-02 4.244894e-01 2.859869e-02 4.115631e-01 2.296110e-02 4.800817e-01
1.289862e+01 2.754729e-02 4.270669e-01 2.873449e-02 4.144936e-01 2.271145e-02 4.811846e-01
1.299820e+01 2.761425e-02 4.296092e-01 2.884412e-02 4.173948e-01 2.260749e-02 4.822036e-01
1.309757e+01 2.768791e-02 4.321774e-01 2.893286e-02 4.203463e-01 2.264189e-02 4.832079e-01
1.319966e+01 2.775834e-02 4.347214e-01 2.897160e-02 4.233853e-01 2.283374e-02 4.837103e-01
1.329866e+01 2.781562e-02 4.370928e-01 2.898424e-02 4.262831e-01 2.309137e-02 4.839300e-01
1.339749e+01 2.787129e-02 4.395321e-01 2.898127e-02 4.292317e-01 2.340175e-02 4.842712e-01
1.349908e+01 2.792432e-02 4.417151e-01 2.896520e-02 4.321847e-01 2.373607e-02 4.831959e-01
1.359764e+01 2.802473e-02 4.438223e-01 2.895746e-02 4.350372e-01 2.428383e-02 4.820478e-01
1.369945e+01 2.819098e-02 4.460135e-01 2.896456e-02 4.379956e-01 2.511081e-02 4.809680e-01
1.379976e+01 2.839662e-02 4.481094e-01 2.898418e-02 4.408939e-01 2.607735e-02 4.796056e-01
1.389748e+01 2.861366e-02 4.502744e-01 2.904318e-02 4.437822e-01 2.689324e-02 4.787410e-01
1.399818e+01 2.878757e-02 4.527445e-01 2.913072e-02 4.467055e-01 2.736399e-02 4.793009e-01
1.409891e+01 2.895369e-02 4.552958e-01 2.923913e-02 4.496996e-01 2.769659e-02 4.800520e-01
1.419971e+01 2.912756e-02 4.578556e-01 2.940122e-02 4.526516e-01 2.789491e-02 4.809563e-01
1.429755e+01 2.930992e-02 4.603946e-01 2.960127e-02 4.555710e-01 2.796509e-02 4.819380e-01
1.439831e+01 2.949789e-02 4.630024e-01 2.984055e-02 4.585304e-01 2.793378e-02 4.830474e-01
1.449904e+01 2.972836e-02 4.656385e-01 3.014486e-02 4.615249e-01 2.782348e-02 4.842142e-01
1.459977e+01 2.997143e-02 4.682797e-01 3.049145e-02 4.644907e-01 2.762848e-02 4.854550e-01
1.469752e+01 3.025786e-02 4.708656e-01 3.089973e-02 4.674106e-01 2.738173e-02 4.866185e-01
1.479818e+01 3.056268e-02 4.735231e-01 3.135435e-02 4.703941e-01 2.707510e-02 4.878811e-01
1.489874e+01 3.090674e-02 4.762277e-01 3.186123e-02 4.734246e-01 2.672656e-02 4.891887e-01
1.499928e+01 3.127926e-02 4.788940e-01 3.241107e-02 4.764063e-01 2.634760e-02 4.905283e-01
1.509987e+01 3.165980e-02 4.816392e-01 3.297691e-02 4.794782e-01 2.595173e-02 4.918830e-01
1.519746e+01 3.205893e-02 4.842388e-01 3.355457e-02 4.823548e-01 2.559679e-02 4.932619e-01
1.529793e+01 3.248108e-02 4.869514e-01 3.414830e-02 4.853506e-01 2.527900e-02 4.946826e-01
1.539827e+01 3.291112e-02 4.895995e-01 3.473566e-02 4.882701e-01 2.505422e-02 4.960842e-01
1.549850e+01 3.334662e-02 4.923229e-01 3.530495e-02 4.912782e-01 2.493795e-02 4.974506e-01
1.559863e+01 3.378240e-02 4.949411e-01 3.585364e-02 4.941651e-01 2.491951e-02 4.987525e-01
1.569877e+01 3.420914e-02 4.976073e-01 3.636584e-02 4.970921e-01 2.501273e-02 5.000602e-01
1.579891e+01 3.462351e-02 5.002081e-01 3.683393e-02 4.999553e-01 2.522004e-02 5.013539e-01
1.589897e+01 3.504407e-02 5.028540e-01 3.728034e-02 5.028672e-01 2.552844e-02 5.026332e-01
1.599901e+01 3.544916e-02 5.054811e-01 3.768801e-02 5.057535e-01 2.594074e-02 5.038769e-01
1.609908e+01 3.587353e-02 5.081671e-01 3.809017e-02 5.087056e-01 2.647136e-02 5.051872e-01
1.619915e+01 3.631007e-02 5.109006e-01 3.848225e-02 5.117316e-01 2.708662e-02 5.065013e-01
1.629919e+01 3.674752e-02 5.136309e-01 3.887087e-02 5.147450e-01 2.777744e-02 5.078622e-01
1.639933e+01 3.721826e-02 5.164077e-01 3.928664e-02 5.178055e-01 2.849678e-02 5.092787e-01
1.649956e+01 3.768726e-02 5.191343e-01 3.970323e-02 5.208157e-01 2.918975e-02 5.107237e-01
1.659991e+01 3.817229e-02 5.218551e-01 4.015964e-02 5.237877e-01 2.983226e-02 5.121670e-01
1.669731e+01 3.866190e-02 5.243585e-01 4.063331e-02 5.265019e-01 3.038264e-02 5.136069e-01
1.679770e+01 3.917465e-02 5.270126e-01 4.115468e-02 5.293802e-01 3.085169e-02 5.151387e-01
1.689825e+01 3.969931e-02 5.296716e-01 4.171776e-02 5.322532e-01 3.120858e-02 5.167108e-01
1.699906e+01 4.023539e-02 5.323854e-01 4.232227e-02 5.351947e-01 3.144197e-02 5.183666e-01
1.709728e+01 4.077032e-02 5.351159e-01 4.294707e-02 5.381467e-01 3.154054e-02 5.200526e-01
1.719882e+01 4.134156e-02 5.378811e-01 4.364654e-02 5.411121e-01 3.154194e-02 5.218586e-01
1.729729e+01 4.190274e-02 5.406118e-01 4.435269e-02 5.440352e-01 3.146192e-02 5.236504e-01
1.739897e+01 4.246886e-02 5.433640e-01 4.507717e-02 5.469889e-01 3.131684e-02 5.254795e-01
1.749773e+01 4.301513e-02 5.460594e-01 4.578239e-02 5.498722e-01 3.117084e-02 5.272728e-01
1.759953e+01 4.357016e-02 5.488012e-01 4.649971e-02 5.527959e-01 3.103734e-02 5.290896e-01
1.769835e+01 4.410628e-02 5.514185e-01 4.717712e-02 5.555857e-01 3.096718e-02 5.309164e-01
1.779711e+01 4.463514e-02 5.541001e-01 4.782270e-02 5.584199e-01 3.100539e-02 5.328192e-01
1.789893e+01 4.519140e-02 5.567979e-01 4.847588e-02 5.612325e-01 3.118002e-02 5.348600e-01
1.799787e+01 4.573904e-02 5.594543e-01 4.908845e-02 5.639798e-01 3.150083e-02 5.370116e-01
1.809977e+01 4.632868e-02 5.622406e-01 4.971731e-02 5.668442e-01 3.195221e-02 5.393448e-01
1.819864e+01 4.692206e-02 5.648978e-01 5.032585e-02 5.695491e-01 3.253004e-02 5.417172e-01
1.829750e+01 4.753386e-02 5.676229e-01 5.092614e-02 5.722908e-01 3.325785e-02 5.442526e-01
1.839941e+01 4.818544e-02 5.703900e-01 5.153492e-02 5.750587e-01 3.413401e-02 5.469386e-01
1.849838e+01 4.882767e-02 5.730515e-01 5.210482e-02 5.777071e-01 3.510881e-02 5.496333e-01
1.859733e+01 4.947947e-02 5.757340e-01 5.267429e-02 5.803459e-01 3.616385e-02 5.523984e-01
1.869924e+01 5.016064e-02 5.784450e-01 5.326221e-02 5.829926e-01 3.729127e-02 5.553429e-01
1.879818e+01 5.083935e-02 5.810814e-01 5.386185e-02 5.855597e-01 3.834508e-02 5.582835e-01
1.889714e+01 5.153799e-02 5.837616e-01 5.448599e-02 5.881515e-01 3.940455e-02 5.613072e-01
1.899907e+01 5.227515e-02 5.864867e-01 5.514210e-02 5.907721e-01 4.054497e-02 5.644597e-01
1.909804e+01 5.299126e-02 5.891295e-01 5.577860e-02 5.933006e-01 4.167601e-02 5.675918e-01
1.919997e+01 5.374342e-02 5.918755e-01 5.644675e-02 5.959158e-01 4.283816e-02 5.708544e-01
1.929888e+01 5.448975e-02 5.944826e-01 5.712747e-02 5.983891e-01 4.394652e-02 5.739997e-01
1.939771e+01 5.524782e-02 5.971229e-01 5.782082e-02 6.008913e-01 4.506509e-02 5.771745e-01
1.949953e+01 5.602873e-02 5.998369e-01 5.853536e-02 6.034579e-01 4.618620e-02 5.804461e-01
1.959842e+01 5.678274e-02 6.024427e-01 5.922157e-02 6.059261e-01 4.727359e-02 5.836308e-01
1.969729e+01 5.752443e-02 6.050162e-01 5.988959e-02 6.083520e-01 4.837396e-02 5.868036e-01
1.979912e+01 5.828587e-02 6.076957e-01 6.058779e-02 6.108757e-01 4.948884e-02 5.901335e-01
1.989793e+01 5.903432e-02 6.102637e-01 6.127838e-02 6.132977e-01 5.053319e-02 5.933303e-01
1.999969e+01 5.980510e-02 6.128603e-01 6.199814e-02 6.157490e-01 5.157338e-02 5.965597e-01
2.009844e+01 6.055277e-02 6.154257e-01 6.270735e-02 6.181721e-01 5.254828e-02 5.997845e-01
2.019717e+01 6.129204e-02 6.179259e-01 6.341453e-02 6.205054e-01 5.347839e-02 6.029791e-01
2.029886e+01 6.204784e-02 6.204516e-01 6.415046e-02 6.228616e-01 5.440436e-02 6.062403e-01
2.039752e+01 6.275925e-02 6.229328e-01 6.484960e-02 6.251643e-01 5.521702e-02 6.094646e-01
2.049914e+01 6.347763e-02 6.254738e-01 6.556744e-02 6.275245e-01 5.596777e-02 6.127773e-01
2.059776e+01 6.414093e-02 6.279315e-01 6.624486e-02 6.298132e-01 5.660805e-02 6.159585e-01
2.069935e+01 6.478865e-02 6.304740e-01 6.691888e-02 6.321883e-01 5.718302e-02 6.191952e-01
2.079796e+01 6.537117e-02 6.330006e-01 6.754248e-02 6.345643e-01 5.770302e-02 6.223689e-01
2.089958e+01 6.592398e-02 6.356002e-01 6.812442e-02 6.370062e-01 5.821190e-02 6.256145e-01
2.099821e+01 6.642668e-02 6.380675e-01 6.863856e-02 6.393170e-01 5.871383e-02 6.286668e-01
2.109988e+01 6.692470e-02 6.406597e-01 6.914941e-02 6.417659e-01 5.923076e-02 6.318122e-01
2.119866e+01 6.741049e-02 6.431940e-01 6.963034e-02 6.441473e-01 5.977246e-02 6.348785e-01
2.129744e+01 6.790527e-02 6.457080e-01 7.010716e-02 6.465161e-01 6.040803e-02 6.379058e-01
2.139919e+01 6.842352e-02 6.482997e-01 7.058688e-02 6.489560e-01 6.115485e-02 6.410198e-01
2.149793e+01 6.893224e-02 6.508849e-01 7.103531e-02 6.514027e-01 6.197537e-02 6.440823e-01
2.159968e+01 6.946789e-02 6.535706e-01 7.149128e-02 6.539554e-01 6.292840e-02 6.472702e-01
2.169851e+01 7.000003e-02 6.562257e-01 7.191094e-02 6.564811e-01 6.397135e-02 6.504112e-01
2.179734e+01 7.055132e-02 6.588670e-01 7.231309e-02 6.589850e-01 6.516246e-02 6.535491e-01
2.189913e+01 7.112669e-02 6.616044e-01 7.271910e-02 6.616032e-01 6.650222e-02 6.567767e-01
2.199788e+01 7.167866e-02 6.643269e-01 7.309463e-02 6.641858e-01 6.784525e-02 6.600073e-01
2.209961e+01 7.224003e-02 6.671052e-01 7.346443e-02 6.668075e-01 6.924800e-02 6.633319e-01
2.219837e+01 7.277829e-02 6.697745e-01 7.381574e-02 6.693183e-01 7.062452e-02 6.665492e-01
2.229712e+01 7.328659e-02 6.724838e-01 7.412503e-02 6.718597e-01 7.198343e-02 6.697684e-01
2.239881e+01 7.378598e-02 6.753240e-01 7.442041e-02 6.745401e-01 7.336688e-02 6.731275e-01
2.249752e+01 7.424385e-02 6.781303e-01 7.469519e-02 6.772291e-01 7.466066e-02 6.764358e-01
2.259922e+01 7.468150e-02 6.810605e-01 7.494814e-02 6.800264e-01 7.592230e-02 6.799076e-01
2.269790e+01 7.508450e-02 6.839318e-01 7.518013e-02 6.827687e-01 7.706146e-02 6.833018e-01
2.279956e+01 7.549479e-02 6.868501e-01 7.543025e-02 6.855679e-01 7.816695e-02 6.867412e-01
2.289828e+01 7.589300e-02 6.897304e-01 7.567686e-02 6.882901e-01 7.917213e-02 6.901434e-01
2.299707e+01 7.631168e-02 6.925862e-01 7.595557e-02 6.909682e-01 8.011443e-02 6.935436e-01
2.309891e+01 7.675680e-02 6.954965e-01 7.627048e-02 6.936989e-01 8.103933e-02 6.970136e-01
2.319771e+01 7.721162e-02 6.983565e-01 7.660813e-02 6.964026e-01 8.191410e-02 7.003651e-01
2.329946e+01 7.769865e-02 7.013350e-01 7.697564e-02 6.992362e-01 8.281443e-02 7.038053e-01
2.339817e+01 7.817915e-02 7.042308e-01 7.734861e-02 7.020338e-01 8.367685e-02 7.071101e-01
2.349985e+01 7.867463e-02 7.072002e-01 7.773909e-02 7.049156e-01 8.453579e-02 7.104688e-01
2.359852e+01 7.915690e-02 7.101445e-01 7.812164e-02 7.077537e-01 8.531349e-02 7.137964e-01
2.369720e+01 7.962487e-02 7.131390e-01 7.849357e-02 7.106339e-01 8.603394e-02 7.171693e-01
2.379887e+01 8.008880e-02 7.162164e-01 7.885480e-02 7.135990e-01 8.674335e-02 7.205998e-01
2.389750e+01 8.052775e-02 7.192575e-01 7.919007e-02 7.165311e-01 8.740316e-02 7.239408e-01
2.399907e+01 8.097250e-02 7.224392e-01 7.953389e-02 7.196024e-01 8.804594e-02 7.274179e-01
2.409975e+01 8.138912e-02 7.256319e-01 7.985612e-02 7.227039e-01 8.864508e-02 7.308918e-01
2.419847e+01 8.175184e-02 7.287786e-01 8.011653e-02 7.257636e-01 8.919326e-02 7.342901e-01
2.429995e+01 8.211300e-02 7.319835e-01 8.036307e-02 7.288752e-01 8.975555e-02 7.377243e-01
2.439881e+01 8.247248e-02 7.351517e-01 8.060671e-02 7.319501e-01 9.029499e-02 7.411133e-01
2.449930e+01 8.281968e-02 7.384133e-01 8.083656e-02 7.350997e-01 9.079794e-02 7.445923e-01
2.459802e+01 8.315385e-02 7.416557e-01 8.106170e-02 7.382333e-01 9.123853e-02 7.480373e-01
2.469951e+01 8.349127e-02 7.449878e-01 8.130082e-02 7.414624e-01 9.163777e-02 7.515850e-01
