Time Velx1 Vely1 Velx2 Vely2 Velx3 Vely3
2.409819e+01 -9.705448e-02 8.051004e-01 -1.123232e-01 8.173868e-01 -5.814808e-02 7.653597e-01
2.419730e+01 -9.762331e-02 8.094349e-01 -1.130735e-01 8.221673e-01 -5.821944e-02 7.683198e-01
2.429951e+01 -9.813333e-02 8.139798e-01 -1.137355e-01 8.271548e-01 -5.824839e-02 7.713905e-01
2.439895e+01 -9.853991e-02 8.184612e-01 -1.142734e-01 8.320694e-01 -5.822158e-02 7.743804e-01
2.449909e+01 -9.891961e-02 8.229875e-01 -1.147819e-01 8.370233e-01 -5.813801e-02 7.773724e-01
2.459742e+01 -9.925836e-02 8.274470e-01 -1.152447e-01 8.419170e-01 -5.798853e-02 7.803034e-01
2.469856e+01 -9.945808e-02 8.322018e-01 -1.155406e-01 8.471613e-01 -5.774061e-02 7.833869e-01
2.479793e+01 -9.959559e-02 8.368688e-01 -1.157786e-01 8.523446e-01 -5.741978e-02 7.863999e-01
2.489962e+01 -9.966921e-02 8.415972e-01 -1.159907e-01 8.575959e-01 -5.695255e-02 7.894629e-01
2.499981e+01 -9.971704e-02 8.461968e-01 -1.162168e-01 8.627481e-01 -5.639021e-02 7.924208e-01
2.509808e+01 -9.973567e-02 8.506589e-01 -1.164392e-01 8.677634e-01 -5.577033e-02 7.952580e-01
2.519752e+01 -9.972655e-02 8.551891e-01 -1.166624e-01 8.728503e-01 -5.505006e-02 7.981381e-01
2.529937e+01 -9.971086e-02 8.599564e-01 -1.168954e-01 8.781675e-01 -5.428866e-02 8.012445e-01
2.539823e+01 -9.976310e-02 8.647271e-01 -1.171894e-01 8.834041e-01 -5.362457e-02 8.045431e-01
2.549707e+01 -9.980543e-02 8.695546e-01 -1.174511e-01 8.886507e-01 -5.301729e-02 8.079984e-01
2.559858e+01 -9.983817e-02 8.745487e-01 -1.176967e-01 8.940595e-01 -5.240501e-02 8.116091e-01
2.569886e+01 -9.975602e-02 8.795895e-01 -1.178136e-01 8.995212e-01 -5.173153e-02 8.152207e-01
2.579957e+01 -9.963592e-02 8.847383e-01 -1.178765e-01 9.050983e-01 -5.105401e-02 8.189001e-01
2.589838e+01 -9.946961e-02 8.898330e-01 -1.178727e-01 9.106318e-01 -5.040178e-02 8.225396e-01
2.599876e+01 -9.919509e-02 8.951506e-01 -1.177159e-01 9.164164e-01 -4.974307e-02 8.262952e-01
2.609900e+01 -9.880394e-02 9.005460e-01 -1.173959e-01 9.222885e-01 -4.907750e-02 8.301127e-01
2.619767e+01 -9.837180e-02 9.059760e-01 -1.170051e-01 9.281943e-01 -4.841914e-02 8.339772e-01
2.629901e+01 -9.788246e-02 9.116238e-01 -1.165402e-01 9.343346e-01 -4.771199e-02 8.380216e-01
2.639956e+01 -9.730432e-02 9.173181e-01 -1.159740e-01 9.404876e-01 -4.692854e-02 8.421756e-01
2.649837e+01 -9.661301e-02 9.230055e-01 -1.152847e-01 9.466210e-01 -4.607140e-02 8.463705e-01
2.659931e+01 -9.565592e-02 9.289400e-01 -1.142804e-01 9.530457e-01 -4.512335e-02 8.507490e-01
2.669810e+01 -9.441221e-02 9.348662e-01 -1.129267e-01 9.594794e-01 -4.404646e-02 8.550980e-01
2.679828e+01 -9.299460e-02 9.408503e-01 -1.113618e-01 9.659784e-01 -4.284618e-02 8.595493e-01
2.689848e+01 -9.139214e-02 9.468958e-01 -1.095797e-01 9.725662e-01 -4.152707e-02 8.640466e-01
2.699917e+01 -8.963129e-02 9.529230e-01 -1.076324e-01 9.791472e-01 -4.008177e-02 8.685660e-01
2.709709e+01 -8.781268e-02 9.586955e-01 -1.055986e-01 9.854562e-01 -3.862205e-02 8.728583e-01
2.719876e+01 -8.592104e-02 9.646412e-01 -1.034556e-01 9.919909e-01 -3.712337e-02 8.771373e-01
2.729974e+01 -8.421383e-02 9.702438e-01 -1.014569e-01 9.982971e-01 -3.590645e-02 8.807616e-01
2.739717e+01 -8.263978e-02 9.755528e-01 -9.956638e-02 1.004325e+00 -3.494232e-02 8.840771e-01
2.749775e+01 -8.098592e-02 9.811991e-01 -9.760433e-02 1.010640e+00 -3.388903e-02 8.878464e-01
2.759951e+01 -7.915860e-02 9.870307e-01 -9.546789e-02 1.017058e+00 -3.265867e-02 8.920192e-01
2.769826e+01 -7.731096e-02 9.928455e-01 -9.335215e-02 1.023379e+00 -3.133853e-02 8.963860e-01
2.779993e+01 -7.537310e-02 9.988758e-01 -9.114827e-02 1.029903e+00 -2.994225e-02 9.010208e-01
2.789860e+01 -7.345397e-02 1.004774e+00 -8.897916e-02 1.036306e+00 -2.858861e-02 9.055191e-01
2.799724e+01 -7.156803e-02 1.010637e+00 -8.683896e-02 1.042712e+00 -2.727720e-02 9.099510e-01
2.809885e+01 -6.967441e-02 1.016649e+00 -8.469976e-02 1.049300e+00 -2.594636e-02 9.144433e-01
2.819745e+01 -6.782099e-02 1.022472e+00 -8.263204e-02 1.055681e+00 -2.459729e-02 9.188043e-01
2.829903e+01 -6.589184e-02 1.028484e+00 -8.050563e-02 1.062262e+00 -2.313772e-02 9.233503e-01
2.839760e+01 -6.397321e-02 1.034313e+00 -7.842264e-02 1.068631e+00 -2.163050e-02 9.278599e-01
2.849912e+01 -6.194786e-02 1.040324e+00 -7.626055e-02 1.075186e+00 -1.993007e-02 9.325755e-01
2.859764e+01 -5.995438e-02 1.046168e+00 -7.415464e-02 1.081529e+00 -1.819336e-02 9.372226e-01
2.869913e+01 -5.788527e-02 1.052255e+00 -7.198495e-02 1.088120e+00 -1.633769e-02 9.420940e-01
2.879759e+01 -5.587294e-02 1.058164e+00 -6.987835e-02 1.094540e+00 -1.446687e-02 9.468271e-01
2.889903e+01 -5.378807e-02 1.064225e+00 -6.771438e-02 1.101132e+00 -1.248282e-02 9.517067e-01
2.899750e+01 -5.176387e-02 1.070064e+00 -6.563525e-02 1.107462e+00 -1.048213e-02 9.564092e-01
2.909896e+01 -4.963102e-02 1.076008e+00 -6.345457e-02 1.113915e+00 -8.351286e-03 9.611955e-01
2.919746e+01 -4.755329e-02 1.081697e+00 -6.134871e-02 1.120113e+00 -6.218459e-03 9.657783e-01
2.929902e+01 -4.538695e-02 1.087443e+00 -5.917334e-02 1.126370e+00 -3.945353e-03 9.703811e-01
2.939760e+01 -4.327478e-02 1.092880e+00 -5.708343e-02 1.132306e+00 -1.637693e-03 9.746720e-01
2.949927e+01 -4.107849e-02 1.098361e+00 -5.491339e-02 1.138327e+00 8.035867e-04 9.789667e-01
2.959806e+01 -3.889082e-02 1.103549e+00 -5.274590e-02 1.144031e+00 3.225338e-03 9.830260e-01
2.969979e+01 -3.664338e-02 1.108845e+00 -5.051443e-02 1.149847e+00 5.693463e-03 9.872103e-01
2.979839e+01 -3.454546e-02 1.114015e+00 -4.841072e-02 1.155508e+00 7.948681e-03 9.914024e-01
2.989978e+01 -3.252963e-02 1.119406e+00 -4.635506e-02 1.161350e+00 1.004697e-02 9.958878e-01
2.999798e+01 -3.066351e-02 1.124757e+00 -4.441235e-02 1.167115e+00 1.189220e-02 1.000402e+00
3.009896e+01 -2.882705e-02 1.130270e+00 -4.247360e-02 1.173056e+00 1.365577e-02 1.005077e+00
3.019978e+01 -2.708022e-02 1.135807e+00 -4.059532e-02 1.179010e+00 1.525727e-02 1.009764e+00
3.029750e+01 -2.548149e-02 1.141201e+00 -3.885282e-02 1.184817e+00 1.667992e-02 1.014346e+00
3.039806e+01 -2.390941e-02 1.146788e+00 -3.711855e-02 1.190811e+00 1.805421e-02 1.019117e+00
3.049852e+01 -2.239492e-02 1.152407e+00 -3.543818e-02 1.196828e+00 1.937859e-02 1.023945e+00
3.059890e+01 -2.088339e-02 1.158041e+00 -3.375786e-02 1.202845e+00 2.070902e-02 1.028812e+00
3.069919e+01 -1.934785e-02 1.163717e+00 -3.204914e-02 1.208885e+00 2.205777e-02 1.033740e+00
3.079941e+01 -1.778665e-02 1.169390e+00 -3.031710e-02 1.214922e+00 2.344808e-02 1.038673e+00
3.089953e+01 -1.621543e-02 1.175089e+00 -2.859775e-02 1.220975e+00 2.489668e-02 1.043628e+00
3.099952e+01 -1.461875e-02 1.180800e+00 -2.685684e-02 1.227038e+00 2.638239e-02 1.048610e+00
3.109938e+01 -1.301236e-02 1.186533e+00 -2.513167e-02 1.233108e+00 2.794259e-02 1.053633e+00
3.119907e+01 -1.133193e-02 1.192249e+00 -2.334373e-02 1.239150e+00 2.959694e-02 1.058671e+00
3.129856e+01 -9.598565e-03 1.197968e+00 -2.151855e-02 1.245173e+00 3.132991e-02 1.063754e+00
3.139783e+01 -7.800094e-03 1.203665e+00 -1.963097e-02 1.251148e+00 3.314736e-02 1.068872e+00
3.149979e+01 -5.859859e-03 1.209484e+00 -1.761188e-02 1.257233e+00 3.513059e-02 1.074158e+00
3.159866e+01 -3.918532e-03 1.215075e+00 -1.561777e-02 1.263061e+00 3.716546e-02 1.079259e+00
3.169739e+01 -1.919000e-03 1.220592e+00 -1.359090e-02 1.268806e+00 3.931354e-02 1.084341e+00
3.179889e+01 2.508076e-04 1.226225e+00 -1.141382e-02 1.274659e+00 4.168840e-02 1.089549e+00
3.189738e+01 2.461009e-03 1.231691e+00 -9.233568e-03 1.280348e+00 4.416901e-02 1.094621e+00
3.199863e+01 4.822033e-03 1.237323e+00 -6.934430e-03 1.286207e+00 4.687089e-02 1.099867e+00
3.209974e+01 7.269761e-03 1.242939e+00 -4.594956e-03 1.292050e+00 4.975042e-02 1.105128e+00
3.219782e+01 9.728421e-03 1.248410e+00 -2.264223e-03 1.297737e+00 5.266661e-02 1.110281e+00
3.229863e+01 1.236774e-02 1.254032e+00 2.293493e-04 1.303530e+00 5.579195e-02 1.115627e+00
3.239931e+01 1.515454e-02 1.259389e+00 2.831410e-03 1.309124e+00 5.913646e-02 1.120517e+00
3.249981e+01 1.802038e-02 1.264544e+00 5.471240e-03 1.314634e+00 6.263444e-02 1.124822e+00
3.259721e+01 2.060615e-02 1.269709e+00 7.903307e-03 1.320083e+00 6.565221e-02 1.129171e+00
3.269739e+01 2.281069e-02 1.273741e+00 1.009055e-02 1.324971e+00 6.798784e-02 1.130994e+00
3.279739e+01 2.447122e-02 1.277283e+00 1.182073e-02 1.329473e+00 6.969238e-02 1.132301e+00
3.289719e+01 2.680379e-02 1.282795e+00 1.394753e-02 1.335233e+00 7.269297e-02 1.137484e+00
3.299964e+01 2.936808e-02 1.288810e+00 1.609319e-02 1.341370e+00 7.643058e-02 1.143497e+00
3.309901e+01 3.192455e-02 1.294747e+00 1.807435e-02 1.347333e+00 8.052884e-02 1.149621e+00
3.319816e+01 3.456727e-02 1.300747e+00 2.000645e-02 1.353258e+00 8.500002e-02 1.155950e+00
3.329991e+01 3.733434e-02 1.306984e+00 2.191314e-02 1.359390e+00 8.992447e-02 1.162581e+00
3.339864e+01 4.008358e-02 1.313094e+00 2.375535e-02 1.365395e+00 9.492277e-02 1.169088e+00
3.349722e+01 4.285370e-02 1.319220e+00 2.558336e-02 1.371389e+00 1.000389e-01 1.175614e+00
3.359849e+01 4.567309e-02 1.325409e+00 2.738331e-02 1.377377e+00 1.053800e-01 1.182330e+00
3.369963e+01 4.851269e-02 1.331419e+00 2.919608e-02 1.383114e+00 1.106956e-01 1.189055e+00
3.379779e+01 5.134313e-02 1.337166e+00 3.105733e-02 1.388571e+00 1.158132e-01 1.195576e+00
3.389846e+01 5.434277e-02 1.343180e+00 3.308307e-02 1.394330e+00 1.210498e-01 1.202217e+00
3.399868e+01 5.753473e-02 1.349203e+00 3.533350e-02 1.400187e+00 1.263648e-01 1.208631e+00
3.409834e+01 6.131263e-02 1.354418e+00 3.810170e-02 1.405486e+00 1.324750e-01 1.213554e+00
3.419749e+01 6.571862e-02 1.358807e+00 4.133686e-02 1.410330e+00 1.396408e-01 1.216710e+00
3.429895e+01 7.028416e-02 1.363571e+00 4.471932e-02 1.415531e+00 1.470097e-01 1.220287e+00
3.439730e+01 7.447006e-02 1.368808e+00 4.781725e-02 1.421113e+00 1.537159e-01 1.224656e+00
3.449802e+01 7.855726e-02 1.374675e+00 5.086818e-02 1.427199e+00 1.601992e-01 1.229921e+00
3.459841e+01 8.264391e-02 1.380567e+00 5.390268e-02 1.433339e+00 1.667068e-01 1.235152e+00
3.469767e+01 8.649712e-02 1.386824e+00 5.673178e-02 1.439812e+00 1.729055e-01 1.240894e+00
3.479781e+01 9.000177e-02 1.393755e+00 5.928819e-02 1.446775e+00 1.785742e-01 1.247834e+00
3.489954e+01 9.332047e-02 1.400970e+00 6.161044e-02 1.453994e+00 1.842148e-01 1.255169e+00
3.499816e+01 9.646134e-02 1.407490e+00 6.377773e-02 1.460559e+00 1.897471e-01 1.261717e+00
3.509900e+01 9.967302e-02 1.413642e+00 6.605603e-02 1.466285e+00 1.952966e-01 1.268979e+00
3.519964e+01 1.026366e-01 1.420708e+00 6.801058e-02 1.472804e+00 2.007706e-01 1.277326e+00
3.529792e+01 1.054138e-01 1.427612e+00 6.980051e-02 1.479157e+00 2.060221e-01 1.285439e+00
3.539934e+01 1.080825e-01 1.434542e+00 7.148131e-02 1.485562e+00 2.112169e-01 1.293455e+00
3.549868e+01 1.107322e-01 1.441675e+00 7.322476e-02 1.492220e+00 2.162402e-01 1.301692e+00
3.559836e+01 1.134056e-01 1.449251e+00 7.500339e-02 1.499223e+00 2.213058e-01 1.310747e+00
3.569831e+01 1.161966e-01 1.457465e+00 7.687981e-02 1.506807e+00 2.265045e-01 1.320654e+00
3.579854e+01 1.190067e-01 1.465903e+00 7.881659e-02 1.514548e+00 2.316196e-01 1.330950e+00
3.589905e+01 1.217155e-01 1.474586e+00 8.072698e-02 1.522579e+00 2.364571e-01 1.341377e+00
3.599980e+01 1.242580e-01 1.483458e+00 8.253482e-02 1.530823e+00 2.409775e-01 1.351885e+00
3.609806e+01 1.266061e-01 1.492117e+00 8.425890e-02 1.538849e+00 2.450889e-01 1.362160e+00
3.619905e+01 1.288671e-01 1.500973e+00 8.594262e-02 1.547033e+00 2.490020e-01 1.372687e+00
3.629998e+01 1.311141e-01 1.509576e+00 8.770109e-02 1.554912e+00 2.527052e-01 1.383047e+00
3.639791e+01 1.332715e-01 1.517937e+00 8.942334e-02 1.562592e+00 2.561441e-01 1.392966e+00
3.649818e+01 1.354883e-01 1.526395e+00 9.126379e-02 1.570355e+00 2.595002e-01 1.402982e+00
3.659823e+01 1.376210e-01 1.534956e+00 9.309439e-02 1.578180e+00 2.624675e-01 1.413195e+00
3.669814e+01 1.395918e-01 1.543547e+00 9.481937e-02 1.585974e+00 2.649422e-01 1.423563e+00
3.679799e+01 1.414983e-01 1.552131e+00 9.655322e-02 1.593698e+00 2.670063e-01 1.433945e+00
3.689778e+01 1.432283e-01 1.560818e+00 9.813888e-02 1.601519e+00 2.687342e-01 1.444265e+00
3.699992e+01 1.448501e-01 1.569744e+00 9.962179e-02 1.609569e+00 2.703073e-01 1.454690e+00
3.709877e+01 1.463011e-01 1.578196e+00 1.009055e-01 1.617161e+00 2.717776e-01 1.464553e+00
3.719999e+01 1.477655e-01 1.586637e+00 1.021669e-01 1.624711e+00 2.733756e-01 1.474410e+00
3.729954e+01 1.491589e-01 1.594861e+00 1.033434e-01 1.632072e+00 2.749885e-01 1.483964e+00
3.739840e+01 1.504258e-01 1.603119e+00 1.044252e-01 1.639539e+00 2.764865e-01 1.493365e+00
3.749975e+01 1.517085e-01 1.611617e+00 1.055677e-01 1.647315e+00 2.779467e-01 1.502815e+00
3.759923e+01 1.528761e-01 1.619823e+00 1.066148e-01 1.654850e+00 2.792685e-01 1.511921e+00
3.769960e+01 1.539047e-01 1.627769e+00 1.075434e-01 1.662116e+00 2.803844e-01 1.520827e+00
3.779741e+01 1.548755e-01 1.635489e+00 1.084749e-01 1.669230e+00 2.812971e-01 1.529352e+00
3.789807e+01 1.558710e-01 1.643772e+00 1.094814e-01 1.677042e+00 2.821099e-01 1.538072e+00
3.799871e+01 1.568384e-01 1.651916e+00 1.105553e-01 1.684728e+00 2.826820e-01 1.546707e+00
3.809924e+01 1.578358e-01 1.659552e+00 1.117156e-01 1.691833e+00 2.831214e-01 1.555097e+00
3.819951e+01 1.587757e-01 1.667111e+00 1.128375e-01 1.698931e+00 2.834668e-01 1.563296e+00
3.829954e+01 1.595694e-01 1.675090e+00 1.138500e-01 1.706691e+00 2.836309e-01 1.571372e+00
3.839933e+01 1.601970e-01 1.682949e+00 1.147684e-01 1.714386e+00 2.835231e-01 1.579229e+00
3.849889e+01 1.607362e-01 1.690549e+00 1.156848e-01 1.721823e+00 2.832075e-01 1.586917e+00
3.859889e+01 1.612517e-01 1.697690e+00 1.166683e-01 1.728688e+00 2.827312e-01 1.594504e+00
3.869972e+01 1.618418e-01 1.704323e+00 1.177726e-01 1.734949e+00 2.822134e-01 1.602038e+00
3.879805e+01 1.625302e-01 1.710275e+00 1.190212e-01 1.740403e+00 2.816433e-01 1.609290e+00
3.889968e+01 1.633365e-01 1.716468e+00 1.204745e-01 1.746039e+00 2.809512e-01 1.616835e+00
3.899815e+01 1.641332e-01 1.722577e+00 1.219345e-01 1.751590e+00 2.801583e-01 1.624200e+00
3.909925e+01 1.649133e-01 1.728838e+00 1.234732e-01 1.757255e+00 2.791920e-01 1.631756e+00
3.919989e+01 1.655988e-01 1.735157e+00 1.248801e-01 1.762975e+00 2.781158e-01 1.639337e+00
3.929712e+01 1.659670e-01 1.741441e+00 1.259292e-01 1.768686e+00 2.768928e-01 1.646790e+00
3.939985e+01 1.661643e-01 1.748271e+00 1.268677e-01 1.774921e+00 2.753775e-01 1.654838e+00
3.949937e+01 1.660861e-01 1.755111e+00 1.274731e-01 1.781200e+00 2.737116e-01 1.662831e+00
3.959872e+01 1.660498e-01 1.761720e+00 1.281686e-01 1.787128e+00 2.719440e-01 1.670923e+00
3.969796e+01 1.662213e-01 1.767549e+00 1.291155e-01 1.792018e+00 2.702273e-01 1.678984e+00
3.979714e+01 1.663437e-01 1.773586e+00 1.299954e-01 1.797168e+00 2.685209e-01 1.687079e+00
3.989922e+01 1.663568e-01 1.780120e+00 1.307503e-01 1.802871e+00 2.668163e-01 1.695437e+00
3.999840e+01 1.659835e-01 1.787285e+00 1.310158e-01 1.809484e+00 2.650676e-01 1.703611e+00
4.009762e+01 1.653690e-01 1.794551e+00 1.309854e-01 1.816243e+00 2.632203e-01 1.711721e+00
4.019981e+01 1.645961e-01 1.801795e+00 1.307979e-01 1.822971e+00 2.611778e-01 1.719841e+00
4.029913e+01 1.637383e-01 1.808264e+00 1.305268e-01 1.828943e+00 2.590451e-01 1.727225e+00
4.039850e+01 1.622530e-01 1.813194e+00 1.297040e-01 1.833573e+00 2.561560e-01 1.732618e+00
4.049793e+01 1.600830e-01 1.815935e+00 1.283027e-01 1.836227e+00 2.525060e-01 1.735629e+00
4.059741e+01 1.583105e-01 1.818365e+00 1.271227e-01 1.838165e+00 2.494548e-01 1.739210e+00
4.069987e+01 1.570949e-01 1.822167e+00 1.263994e-01 1.841429e+00 2.470781e-01 1.744282e+00
4.079942e+01 1.557239e-01 1.826147e+00 1.254362e-01 1.845125e+00 2.448194e-01 1.749036e+00
4.089898e+01 1.542325e-01 1.830905e+00 1.242153e-01 1.849478e+00 2.425472e-01 1.755071e+00
4.099857e+01 1.527297e-01 1.836366e+00 1.230038e-01 1.854366e+00 2.401766e-01 1.762047e+00
4.109817e+01 1.512038e-01 1.841993e+00 1.217307e-01 1.859497e+00 2.378250e-01 1.768995e+00
4.119780e+01 1.494895e-01 1.847820e+00 1.202699e-01 1.864969e+00 2.353460e-01 1.775847e+00
4.129744e+01 1.470302e-01 1.854199e+00 1.179241e-01 1.871260e+00 2.326283e-01 1.782601e+00
4.139992e+01 1.440975e-01 1.860749e+00 1.150420e-01 1.877824e+00 2.295610e-01 1.789358e+00
4.149925e+01 1.409867e-01 1.866757e+00 1.120096e-01 1.883912e+00 2.262325e-01 1.795408e+00
4.159826e+01 1.374435e-01 1.872066e+00 1.086090e-01 1.889432e+00 2.223307e-01 1.800378e+00
4.169987e+01 1.331924e-01 1.875968e+00 1.047226e-01 1.893686e+00 2.173235e-01 1.803626e+00
4.179832e+01 1.288951e-01 1.879520e+00 1.006889e-01 1.897478e+00 2.126175e-01 1.806995e+00
4.189944e+01 1.247661e-01 1.884535e+00 9.664619e-02 1.902749e+00 2.084653e-01 1.811614e+00
4.199749e+01 1.210364e-01 1.890079e+00 9.296568e-02 1.908451e+00 2.047818e-01 1.816935e+00
4.209828e+01 1.174042e-01 1.896118e+00 8.937204e-02 1.914548e+00 2.012214e-01 1.822939e+00
4.219895e+01 1.138076e-01 1.902137e+00 8.576399e-02 1.920675e+00 1.978103e-01 1.828806e+00
4.229959e+01 1.100618e-01 1.907586e+00 8.200770e-02 1.926316e+00 1.942716e-01 1.833887e+00
4.239836e+01 1.061803e-01 1.912296e+00 7.813368e-02 1.931280e+00 1.905855e-01 1.838085e+00
4.249754e+01 1.032020e-01 1.918314e+00 7.512673e-02 1.937366e+00 1.878358e-01 1.844100e+00
4.259945e+01 1.004355e-01 1.925261e+00 7.232233e-02 1.944249e+00 1.852638e-01 1.851371e+00
4.269828e+01 9.774292e-02 1.932075e+00 6.961315e-02 1.950998e+00 1.827514e-01 1.858561e+00
4.279985e+01 9.497374e-02 1.939040e+00 6.684278e-02 1.957892e+00 1.801621e-01 1.866002e+00
4.289833e+01 9.235776e-02 1.945706e+00 6.424634e-02 1.964474e+00 1.776761e-01 1.873193e+00
4.299946e+01 8.975979e-02 1.952379e+00 6.165719e-02 1.971073e+00 1.751903e-01 1.880480e+00
4.309747e+01 8.730357e-02 1.958618e+00 5.919916e-02 1.977235e+00 1.728129e-01 1.887407e+00
4.319814e+01 8.490070e-02 1.964868e+00 5.681385e-02 1.983382e+00 1.703748e-01 1.894473e+00
4.329899e+01 8.264164e-02 1.971120e+00 5.458333e-02 1.989504e+00 1.679834e-01 1.901618e+00
4.339763e+01 8.059883e-02 1.977375e+00 5.259321e-02 1.995576e+00 1.656977e-01 1.908832e+00
4.349712e+01 7.865845e-02 1.983814e+00 5.074990e-02 2.001791e+00 1.634077e-01 1.916322e+00
4.359766e+01 7.680214e-02 1.990375e+00 4.906024e-02 2.008099e+00 1.610691e-01 1.923970e+00
4.369908e+01 7.494942e-02 1.996987e+00 4.740972e-02 2.014442e+00 1.586657e-01 1.931672e+00
4.379756e+01 7.321264e-02 2.003325e+00 4.590026e-02 2.020520e+00 1.563346e-01 1.938996e+00
4.389843e+01 7.144848e-02 2.009538e+00 4.438947e-02 2.026502e+00 1.539394e-01 1.946067e+00
4.399859e+01 6.972849e-02 2.015403e+00 4.291658e-02 2.032155e+00 1.516069e-01 1.952720e+00
4.409828e+01 6.804694e-02 2.020591e+00 4.145520e-02 2.037082e+00 1.493507e-01 1.958777e+00
4.419776e+01 6.599235e-02 2.023177e+00 3.960011e-02 2.039691e+00 1.467980e-01 1.961301e+00
4.429965e+01 6.312585e-02 2.022662e+00 3.689890e-02 2.040107e+00 1.436971e-01 1.959379e+00
4.439822e+01 5.908220e-02 2.020459e+00 3.313556e-02 2.039070e+00 1.395706e-01 1.956292e+00
4.449920e+01 5.573687e-02 2.022496e+00 2.960995e-02 2.040640e+00 1.367120e-01 1.959986e+00
4.459979e+01 5.216805e-02 2.024073e+00 2.569888e-02 2.041263e+00 1.339800e-01 1.964421e+00
4.469732e+01 4.894741e-02 2.026435e+00 2.227847e-02 2.043082e+00 1.312823e-01 1.968622e+00
4.479848e+01 4.578009e-02 2.029320e+00 1.901368e-02 2.045813e+00 1.285310e-01 1.972553e+00
4.489763e+01 4.260489e-02 2.032592e+00 1.574542e-02 2.049068e+00 1.257518e-01 1.976311e+00
4.499989e+01 3.953072e-02 2.036587e+00 1.285380e-02 2.053641e+00 1.226616e-01 1.979283e+00
4.509718e+01 3.621487e-02 2.038174e+00 9.803315e-03 2.056356e+00 1.192635e-01 1.978582e+00
4.519814e+01 3.304529e-02 2.041478e+00 6.856236e-03 2.060438e+00 1.159995e-01 1.980877e+00
4.529895e+01 2.968008e-02 2.046186e+00 3.692470e-03 2.065816e+00 1.125363e-01 1.984470e+00
4.539737e+01 2.614956e-02 2.050895e+00 3.386581e-04 2.071271e+00 1.089346e-01 1.987647e+00
4.549880e+01 2.231334e-02 2.055542e+00 -3.392589e-03 2.076755e+00 1.051560e-01 1.990348e+00
4.559728e+01 1.845216e-02 2.059681e+00 -7.260463e-03 2.081735e+00 1.015639e-01 1.992375e+00
4.569871e+01 1.428853e-02 2.063808e+00 -1.147804e-02 2.086727e+00 9.780774e-02 1.994233e+00
4.579714e+01 9.871968e-03 2.068342e+00 -1.600162e-02 2.091976e+00 9.390743e-02 1.996794e+00
4.589839e+01 4.882415e-03 2.073386e+00 -2.108098e-02 2.097718e+00 8.947812e-02 1.999811e+00
4.599956e+01 -6.458895e-04 2.079033e+00 -2.661905e-02 2.103983e+00 8.443887e-02 2.003594e+00
4.609781e+01 -6.575031e-03 2.085318e+00 -3.248148e-02 2.110751e+00 7.887932e-02 2.008293e+00
4.619930e+01 -1.346094e-02 2.092726e+00 -3.919454e-02 2.118492e+00 7.217932e-02 2.014564e+00
4.629782e+01 -2.088467e-02 2.101004e+00 -4.630951e-02 2.126887e+00 6.456671e-02 2.022262e+00
4.639934e+01 -2.893156e-02 2.110638e+00 -5.388028e-02 2.136498e+00 5.589883e-02 2.031627e+00
4.649786e+01 -3.710390e-02 2.120770e+00 -6.138391e-02 2.146485e+00 4.662199e-02 2.041723e+00
4.659935e+01 -4.625557e-02 2.131606e+00 -6.953502e-02 2.157103e+00 3.558220e-02 2.052616e+00
4.669788e+01 -5.555171e-02 2.142095e+00 -7.773875e-02 2.167376e+00 2.409487e-02 2.063110e+00
4.679942e+01 -6.490453e-02 2.152566e+00 -8.601699e-02 2.177681e+00 1.275500e-02 2.073401e+00
4.689797e+01 -7.371478e-02 2.162418e+00 -9.385978e-02 2.187397e+00 2.379765e-03 2.082887e+00
4.699954e+01 -8.250282e-02 2.172262e+00 -1.017131e-01 2.197134e+00 -7.800025e-03 2.092169e+00
4.709810e+01 -9.079953e-02 2.181478e+00 -1.091075e-01 2.206306e+00 -1.734992e-02 2.100609e+00
4.719927e+01 -9.924498e-02 2.190522e+00 -1.166026e-01 2.215431e+00 -2.721252e-02 2.108484e+00
4.729934e+01 -1.077951e-01 2.199113e+00 -1.242385e-01 2.224250e+00 -3.707343e-02 2.115620e+00
4.739878e+01 -1.165331e-01 2.207342e+00 -1.322161e-01 2.232718e+00 -4.678842e-02 2.122412e+00
4.749791e+01 -1.252860e-01 2.215337e+00 -1.405902e-01 2.240923e+00 -5.556185e-02 2.129142e+00
4.759992e+01 -1.339377e-01 2.223482e+00 -1.492526e-01 2.249306e+00 -6.319776e-02 2.136027e+00
4.769914e+01 -1.415587e-01 2.231069e+00 -1.571053e-01 2.257289e+00 -6.933544e-02 2.142284e+00
4.779862e+01 -1.468944e-01 2.235241e+00 -1.626556e-01 2.262108e+00 -7.334399e-02 2.145196e+00
4.789888e+01 -1.484373e-01 2.235516e+00 -1.645646e-01 2.263548e+00 -7.412273e-02 2.144246e+00
4.799705e+01 -1.481178e-01 2.235903e+00 -1.645595e-01 2.264783e+00 -7.379679e-02 2.144407e+00
4.809859e+01 -1.477498e-01 2.237658e+00 -1.646375e-01 2.267240e+00 -7.364188e-02 2.146083e+00
4.819714e+01 -1.468959e-01 2.239542e+00 -1.641252e-01 2.269662e+00 -7.333952e-02 2.148024e+00
4.829867e+01 -1.446830e-01 2.241169e+00 -1.619908e-01 2.271734e+00 -7.219435e-02 2.149715e+00
4.839720e+01 -1.407738e-01 2.242389e+00 -1.580504e-01 2.273474e+00 -6.930445e-02 2.150437e+00
