Time Mass1 Mass2 Mass3 AvgRho1 AvgRho2 AvgRho3 AvgPrs1 AvgPrs2 AvgPrs3 AvgTem1 AvgTem2 AvgTem3
1.329892e+01 8.498831e+01 6.152275e+01 2.346060e+01 3.470877e+00 4.039566e+00 2.478094e+00 1.246405e-01 1.348615e-01 1.072303e-01 4.230790e-01 4.431231e-01 4.432499e-01
1.339952e+01 8.498568e+01 6.152235e+01 2.345808e+01 3.454673e+00 4.010839e+00 2.477878e+00 1.246420e-01 1.347613e-01 1.072557e-01 4.215720e-01 4.418759e-01 4.407257e-01
1.349725e+01 8.498295e+01 6.152188e+01 2.345555e+01 3.439521e+00 3.983422e+00 2.478016e+00 1.240037e-01 1.338746e-01 1.071674e-01 4.199209e-01 4.404310e-01 4.382099e-01
1.359812e+01 8.497977e+01 6.152133e+01 2.345266e+01 3.424180e+00 3.955383e+00 2.478713e+00 1.240046e-01 1.339550e-01 1.071554e-01 4.182142e-01 4.390728e-01 4.355083e-01
1.369898e+01 8.497660e+01 6.152073e+01 2.344984e+01 3.408538e+00 3.926898e+00 2.479249e+00 1.233870e-01 1.331102e-01 1.071022e-01 4.164380e-01 4.374464e-01 4.329611e-01
1.379973e+01 8.497341e+01 6.152006e+01 2.344705e+01 3.392948e+00 3.898312e+00 2.480316e+00 1.234949e-01 1.332974e-01 1.071283e-01 4.147647e-01 4.359610e-01 4.304681e-01
1.389741e+01 8.497030e+01 6.151940e+01 2.344436e+01 3.377864e+00 3.870212e+00 2.481732e+00 1.229795e-01 1.326056e-01 1.071122e-01 4.131368e-01 4.344772e-01 4.281790e-01
1.399797e+01 8.496723e+01 6.151871e+01 2.344178e+01 3.362400e+00 3.841450e+00 2.483193e+00 1.230572e-01 1.327462e-01 1.071385e-01 4.116629e-01 4.332257e-01 4.261452e-01
1.409845e+01 8.496437e+01 6.151799e+01 2.343944e+01 3.347208e+00 3.813357e+00 2.484517e+00 1.223601e-01 1.317415e-01 1.071609e-01 4.103100e-01 4.319127e-01 4.243995e-01
1.419887e+01 8.496161e+01 6.151725e+01 2.343721e+01 3.331939e+00 3.785079e+00 2.486312e+00 1.224504e-01 1.317960e-01 1.071924e-01 4.091360e-01 4.307194e-01 4.228853e-01
1.429923e+01 8.495815e+01 6.151580e+01 2.343501e+01 3.318607e+00 3.759994e+00 2.488268e+00 1.217971e-01 1.307938e-01 1.073378e-01 4.076461e-01 4.291092e-01 4.213901e-01
1.439954e+01 8.495307e+01 6.151265e+01 2.343277e+01 3.308530e+00 3.740944e+00 2.490950e+00 1.219553e-01 1.309312e-01 1.074204e-01 4.055273e-01 4.264446e-01 4.197960e-01
1.449980e+01 8.494853e+01 6.150990e+01 2.343053e+01 3.298141e+00 3.721364e+00 2.494101e+00 1.214215e-01 1.300608e-01 1.076204e-01 4.035759e-01 4.240842e-01 4.180269e-01
1.459707e+01 8.494392e+01 6.150755e+01 2.342779e+01 3.287980e+00 3.700780e+00 2.498932e+00 1.215317e-01 1.301406e-01 1.076818e-01 4.019221e-01 4.223673e-01 4.158488e-01
1.469724e+01 8.493877e+01 6.150556e+01 2.342419e+01 3.278743e+00 3.679058e+00 2.506673e+00 1.210546e-01 1.292465e-01 1.078997e-01 4.002466e-01 4.213014e-01 4.127841e-01
1.479737e+01 8.493301e+01 6.150370e+01 2.341993e+01 3.271314e+00 3.657633e+00 2.517822e+00 1.212034e-01 1.292953e-01 1.081243e-01 3.983368e-01 4.204431e-01 4.085145e-01
1.489747e+01 8.492755e+01 6.150188e+01 2.341610e+01 3.264956e+00 3.637975e+00 2.528894e+00 1.209329e-01 1.285025e-01 1.084612e-01 3.962957e-01 4.195194e-01 4.043629e-01
1.499752e+01 8.492325e+01 6.150037e+01 2.341327e+01 3.257630e+00 3.618859e+00 2.536733e+00 1.210817e-01 1.286669e-01 1.087177e-01 3.947743e-01 4.188196e-01 4.013188e-01
1.509754e+01 8.491962e+01 6.149896e+01 2.341102e+01 3.249826e+00 3.601049e+00 2.541952e+00 1.208013e-01 1.278564e-01 1.089777e-01 3.936153e-01 4.182162e-01 3.992113e-01
1.519753e+01 8.491581e+01 6.149743e+01 2.340877e+01 3.242156e+00 3.584467e+00 2.546069e+00 1.209952e-01 1.279695e-01 1.093491e-01 3.926235e-01 4.176832e-01 3.973593e-01
1.529748e+01 8.491194e+01 6.149591e+01 2.340645e+01 3.234989e+00 3.569007e+00 2.550057e+00 1.208107e-01 1.273714e-01 1.095520e-01 3.916859e-01 4.171885e-01 3.956017e-01
1.539740e+01 8.490846e+01 6.149457e+01 2.340431e+01 3.227969e+00 3.554433e+00 2.553211e+00 1.209874e-01 1.273690e-01 1.099155e-01 3.910913e-01 4.171462e-01 3.940765e-01
1.549728e+01 8.490537e+01 6.149343e+01 2.340237e+01 3.220834e+00 3.540460e+00 2.555588e+00 1.209988e-01 1.271503e-01 1.101874e-01 3.905523e-01 4.169699e-01 3.927280e-01
1.559713e+01 8.490243e+01 6.149233e+01 2.340052e+01 3.214544e+00 3.527907e+00 2.557795e+00 1.210330e-01 1.269258e-01 1.104327e-01 3.900690e-01 4.169667e-01 3.914073e-01
1.569988e+01 8.489908e+01 6.149104e+01 2.339847e+01 3.208894e+00 3.516100e+00 2.560430e+00 1.213575e-01 1.271825e-01 1.107909e-01 3.894306e-01 4.168227e-01 3.898387e-01
1.579964e+01 8.489502e+01 6.148949e+01 2.339610e+01 3.205157e+00 3.506442e+00 2.564283e+00 1.213626e-01 1.269528e-01 1.109826e-01 3.885483e-01 4.165148e-01 3.879817e-01
1.589936e+01 8.489013e+01 6.148757e+01 2.339330e+01 3.203187e+00 3.498527e+00 2.569665e+00 1.216940e-01 1.272495e-01 1.113169e-01 3.874119e-01 4.160585e-01 3.857746e-01
1.599902e+01 8.488500e+01 6.148545e+01 2.339038e+01 3.202117e+00 3.492103e+00 2.575775e+00 1.216558e-01 1.270713e-01 1.115359e-01 3.861140e-01 4.152865e-01 3.834532e-01
1.609863e+01 8.488027e+01 6.148335e+01 2.338775e+01 3.201367e+00 3.486681e+00 2.581394e+00 1.221051e-01 1.273893e-01 1.120694e-01 3.848225e-01 4.144970e-01 3.812673e-01
1.619817e+01 8.487597e+01 6.148116e+01 2.338556e+01 3.200560e+00 3.481705e+00 2.586600e+00 1.222172e-01 1.274587e-01 1.123333e-01 3.835026e-01 4.134449e-01 3.792967e-01
1.629770e+01 8.487155e+01 6.147863e+01 2.338355e+01 3.200224e+00 3.477848e+00 2.591850e+00 1.223427e-01 1.274746e-01 1.126783e-01 3.820614e-01 4.121766e-01 3.773419e-01
1.639735e+01 8.486661e+01 6.147570e+01 2.338139e+01 3.200576e+00 3.474524e+00 2.598146e+00 1.229460e-01 1.280347e-01 1.133541e-01 3.803466e-01 4.107075e-01 3.750175e-01
1.649726e+01 8.486079e+01 6.147229e+01 2.337883e+01 3.202426e+00 3.472406e+00 2.606306e+00 1.229899e-01 1.279220e-01 1.136921e-01 3.783803e-01 4.090833e-01 3.722433e-01
1.659791e+01 8.485410e+01 6.146848e+01 2.337575e+01 3.204808e+00 3.470650e+00 2.615578e+00 1.236028e-01 1.284134e-01 1.144460e-01 3.761550e-01 4.072458e-01 3.690703e-01
1.669907e+01 8.484693e+01 6.146444e+01 2.337228e+01 3.207282e+00 3.468786e+00 2.625902e+00 1.239845e-01 1.286476e-01 1.150310e-01 3.737939e-01 4.051756e-01 3.657149e-01
1.679721e+01 8.483965e+01 6.146065e+01 2.336867e+01 3.209561e+00 3.466236e+00 2.635849e+00 1.242216e-01 1.286835e-01 1.156141e-01 3.715563e-01 4.033296e-01 3.625568e-01
1.689828e+01 8.483204e+01 6.145710e+01 2.336484e+01 3.210717e+00 3.461631e+00 2.645058e+00 1.248475e-01 1.292458e-01 1.162532e-01 3.695675e-01 4.019391e-01 3.596181e-01
1.699932e+01 8.482479e+01 6.145406e+01 2.336088e+01 3.210425e+00 3.455185e+00 2.653487e+00 1.249638e-01 1.291667e-01 1.166177e-01 3.680909e-01 4.010670e-01 3.571422e-01
1.709737e+01 8.481820e+01 6.145155e+01 2.335700e+01 3.209139e+00 3.447515e+00 2.661401e+00 1.253595e-01 1.295426e-01 1.171989e-01 3.669963e-01 4.005404e-01 3.549938e-01
1.719837e+01 8.481179e+01 6.144925e+01 2.335298e+01 3.207632e+00 3.438967e+00 2.670245e+00 1.258701e-01 1.300558e-01 1.176754e-01 3.659532e-01 4.000379e-01 3.528348e-01
1.729936e+01 8.480586e+01 6.144716e+01 2.334916e+01 3.206050e+00 3.430349e+00 2.679113e+00 1.261029e-01 1.301105e-01 1.182156e-01 3.648909e-01 3.994682e-01 3.507184e-01
1.739731e+01 8.480075e+01 6.144535e+01 2.334584e+01 3.204024e+00 3.421672e+00 2.686994e+00 1.267120e-01 1.307214e-01 1.188789e-01 3.638620e-01 3.988590e-01 3.488457e-01
1.749812e+01 8.479599e+01 6.144373e+01 2.334272e+01 3.201508e+00 3.412262e+00 2.694576e+00 1.271036e-01 1.310303e-01 1.193935e-01 3.627474e-01 3.982389e-01 3.468476e-01
1.759881e+01 8.479122e+01 6.144233e+01 2.333939e+01 3.199308e+00 3.402423e+00 2.703778e+00 1.273875e-01 1.311131e-01 1.199503e-01 3.613495e-01 3.976277e-01 3.440006e-01
1.769941e+01 8.478653e+01 6.144110e+01 2.333597e+01 3.197178e+00 3.392159e+00 2.713971e+00 1.278848e-01 1.315298e-01 1.205262e-01 3.599027e-01 3.972288e-01 3.406687e-01
1.779991e+01 8.478236e+01 6.143992e+01 2.333301e+01 3.193676e+00 3.380860e+00 2.722209e+00 1.283212e-01 1.318755e-01 1.210580e-01 3.586075e-01 3.968743e-01 3.377491e-01
1.789738e+01 8.477852e+01 6.143865e+01 2.333049e+01 3.189768e+00 3.370115e+00 2.728434e+00 1.284981e-01 1.319917e-01 1.212433e-01 3.575848e-01 3.966105e-01 3.355803e-01
1.799772e+01 8.477450e+01 6.143715e+01 2.332800e+01 3.185186e+00 3.358980e+00 2.733547e+00 1.290138e-01 1.325227e-01 1.216038e-01 3.566675e-01 3.963360e-01 3.337140e-01
1.809805e+01 8.477027e+01 6.143555e+01 2.332540e+01 3.180760e+00 3.347793e+00 2.739035e+00 1.294877e-01 1.330409e-01 1.219349e-01 3.558125e-01 3.960927e-01 3.318694e-01
1.819851e+01 8.476569e+01 6.143374e+01 2.332267e+01 3.177658e+00 3.337679e+00 2.745970e+00 1.296430e-01 1.332089e-01 1.220693e-01 3.548632e-01 3.958575e-01 3.298375e-01
1.829932e+01 8.476062e+01 6.143148e+01 2.331987e+01 3.175865e+00 3.328848e+00 2.754281e+00 1.301845e-01 1.338027e-01 1.224728e-01 3.536058e-01 3.953399e-01 3.275480e-01
1.839745e+01 8.475520e+01 6.142883e+01 2.331708e+01 3.175389e+00 3.321661e+00 2.763722e+00 1.306901e-01 1.343087e-01 1.229390e-01 3.521447e-01 3.945462e-01 3.250901e-01
1.849891e+01 8.474922e+01 6.142575e+01 2.331411e+01 3.175816e+00 3.315235e+00 2.774487e+00 1.308219e-01 1.343429e-01 1.233308e-01 3.505565e-01 3.936153e-01 3.224262e-01
1.859752e+01 8.474313e+01 6.142251e+01 2.331113e+01 3.175875e+00 3.308930e+00 2.784697e+00 1.313485e-01 1.348289e-01 1.238918e-01 3.490328e-01 3.926554e-01 3.198816e-01
1.869909e+01 8.473652e+01 6.141896e+01 2.330793e+01 3.175500e+00 3.302297e+00 2.794412e+00 1.318537e-01 1.353439e-01 1.242800e-01 3.476294e-01 3.917392e-01 3.175403e-01
1.879765e+01 8.472963e+01 6.141537e+01 2.330463e+01 3.174450e+00 3.295084e+00 2.802824e+00 1.322173e-01 1.357039e-01 1.246122e-01 3.463840e-01 3.909848e-01 3.154633e-01
1.889912e+01 8.472193e+01 6.141161e+01 2.330082e+01 3.173024e+00 3.286946e+00 2.811137e+00 1.325430e-01 1.360750e-01 1.248229e-01 3.452924e-01 3.904927e-01 3.134187e-01
1.899759e+01 8.471405e+01 6.140802e+01 2.329672e+01 3.171072e+00 3.278309e+00 2.818604e+00 1.329807e-01 1.366177e-01 1.250193e-01 3.443246e-01 3.901820e-01 3.114848e-01
1.909908e+01 8.470546e+01 6.140423e+01 2.329212e+01 3.169212e+00 3.269690e+00 2.826207e+00 1.332420e-01 1.369304e-01 1.251373e-01 3.433031e-01 3.899297e-01 3.093027e-01
1.919750e+01 8.469672e+01 6.140034e+01 2.328733e+01 3.168012e+00 3.262233e+00 2.833956e+00 1.331397e-01 1.367538e-01 1.252924e-01 3.420589e-01 3.894723e-01 3.067437e-01
1.929880e+01 8.468842e+01 6.139651e+01 2.328281e+01 3.166339e+00 3.254948e+00 2.840493e+00 1.334797e-01 1.371231e-01 1.255435e-01 3.406470e-01 3.888244e-01 3.039315e-01
1.939998e+01 8.468166e+01 6.139309e+01 2.327926e+01 3.162972e+00 3.247272e+00 2.843540e+00 1.338487e-01 1.375972e-01 1.256938e-01 3.393121e-01 3.881003e-01 3.013970e-01
1.949808e+01 8.467613e+01 6.139005e+01 2.327647e+01 3.157957e+00 3.239283e+00 2.843082e+00 1.339494e-01 1.377669e-01 1.255751e-01 3.382624e-01 3.875647e-01 2.992447e-01
1.959908e+01 8.467102e+01 6.138705e+01 2.327397e+01 3.151148e+00 3.230243e+00 2.839771e+00 1.342846e-01 1.382864e-01 1.254391e-01 3.373477e-01 3.871759e-01 2.971787e-01
1.969706e+01 8.466631e+01 6.138422e+01 2.327166e+01 3.143574e+00 3.221039e+00 2.834776e+00 1.346628e-01 1.388588e-01 1.253161e-01 3.364908e-01 3.868695e-01 2.951259e-01
1.979797e+01 8.466157e+01 6.138142e+01 2.326928e+01 3.135056e+00 3.211111e+00 2.828260e+00 1.348899e-01 1.393231e-01 1.250530e-01 3.355792e-01 3.866007e-01 2.928795e-01
1.989886e+01 8.465687e+01 6.137876e+01 2.326688e+01 3.125894e+00 3.200690e+00 2.820557e+00 1.346800e-01 1.392481e-01 1.245955e-01 3.346287e-01 3.863918e-01 2.905247e-01
1.999974e+01 8.465220e+01 6.137622e+01 2.326444e+01 3.116229e+00 3.189732e+00 2.812004e+00 1.344910e-01 1.392050e-01 1.240887e-01 3.337084e-01 3.863063e-01 2.881339e-01
2.009762e+01 8.464765e+01 6.137381e+01 2.326206e+01 3.106200e+00 3.178377e+00 2.802923e+00 1.344692e-01 1.395027e-01 1.234807e-01 3.328000e-01 3.862051e-01 2.858930e-01
2.019850e+01 8.464295e+01 6.137133e+01 2.325961e+01 3.095253e+00 3.166391e+00 2.792571e+00 1.343972e-01 1.396590e-01 1.230001e-01 3.317716e-01 3.859830e-01 2.836485e-01
2.029945e+01 8.463822e+01 6.136881e+01 2.325718e+01 3.084022e+00 3.154280e+00 2.781703e+00 1.343691e-01 1.398133e-01 1.225212e-01 3.306614e-01 3.856408e-01 2.814863e-01
2.039753e+01 8.463358e+01 6.136627e+01 2.325487e+01 3.073065e+00 3.142453e+00 2.771180e+00 1.343826e-01 1.400197e-01 1.220618e-01 3.295197e-01 3.851930e-01 2.794698e-01
2.049858e+01 8.462875e+01 6.136357e+01 2.325255e+01 3.061448e+00 3.129549e+00 2.760611e+00 1.343360e-01 1.402002e-01 1.215537e-01 3.282570e-01 3.845879e-01 2.774372e-01
2.059968e+01 8.462382e+01 6.136073e+01 2.325026e+01 3.049565e+00 3.116053e+00 2.750300e+00 1.342231e-01 1.403010e-01 1.209848e-01 3.268770e-01 3.837886e-01 2.754584e-01
2.069789e+01 8.461871e+01 6.135764e+01 2.324806e+01 3.038049e+00 3.103036e+00 2.740466e+00 1.340953e-01 1.403285e-01 1.204478e-01 3.253669e-01 3.827065e-01 2.736391e-01
2.079919e+01 8.461270e+01 6.135369e+01 2.324580e+01 3.027015e+00 3.090679e+00 2.730768e+00 1.338681e-01 1.402583e-01 1.199449e-01 3.234969e-01 3.811299e-01 2.717732e-01
2.089763e+01 8.460557e+01 6.134854e+01 2.324357e+01 3.017072e+00 3.079735e+00 2.721973e+00 1.338552e-01 1.403801e-01 1.195701e-01 3.214685e-01 3.792390e-01 2.699572e-01
2.099921e+01 8.459720e+01 6.134215e+01 2.324128e+01 3.007218e+00 3.068871e+00 2.713555e+00 1.339034e-01 1.405342e-01 1.192367e-01 3.193523e-01 3.772467e-01 2.680974e-01
2.109785e+01 8.458891e+01 6.133577e+01 2.323905e+01 2.996894e+00 3.057084e+00 2.705555e+00 1.339146e-01 1.406559e-01 1.189363e-01 3.174056e-01 3.754389e-01 2.664095e-01
2.119945e+01 8.458069e+01 6.132938e+01 2.323665e+01 2.984916e+00 3.043800e+00 2.697354e+00 1.337295e-01 1.405570e-01 1.185802e-01 3.155153e-01 3.733383e-01 2.648781e-01
2.129805e+01 8.457242e+01 6.132281e+01 2.323409e+01 2.973278e+00 3.031714e+00 2.689946e+00 1.333911e-01 1.403113e-01 1.181973e-01 3.136307e-01 3.708103e-01 2.635059e-01
2.139980e+01 8.456325e+01 6.131568e+01 2.323102e+01 2.962000e+00 3.020322e+00 2.683733e+00 1.330297e-01 1.400166e-01 1.178267e-01 3.116039e-01 3.679473e-01 2.619281e-01
2.149872e+01 8.455364e+01 6.130868e+01 2.322749e+01 2.951757e+00 3.009270e+00 2.680052e+00 1.328691e-01 1.399092e-01 1.175974e-01 3.094850e-01 3.650614e-01 2.599729e-01
2.159765e+01 8.454318e+01 6.130171e+01 2.322325e+01 2.942943e+00 2.997969e+00 2.680097e+00 1.328819e-01 1.399640e-01 1.175093e-01 3.072086e-01 3.623448e-01 2.572033e-01
2.169959e+01 8.453151e+01 6.129454e+01 2.321823e+01 2.935478e+00 2.986026e+00 2.684138e+00 1.328804e-01 1.398991e-01 1.175617e-01 3.047045e-01 3.597717e-01 2.535966e-01
2.179850e+01 8.452019e+01 6.128800e+01 2.321303e+01 2.928504e+00 2.973887e+00 2.689223e+00 1.328862e-01 1.398184e-01 1.176081e-01 3.024697e-01 3.577332e-01 2.499956e-01
2.189743e+01 8.450931e+01 6.128219e+01 2.320767e+01 2.919975e+00 2.959643e+00 2.693299e+00 1.328288e-01 1.396654e-01 1.176170e-01 3.005233e-01 3.561227e-01 2.467219e-01
2.199933e+01 8.449851e+01 6.127690e+01 2.320213e+01 2.909293e+00 2.942669e+00 2.695577e+00 1.327353e-01 1.394594e-01 1.175551e-01 2.990418e-01 3.549774e-01 2.442184e-01
2.209824e+01 8.448827e+01 6.127207e+01 2.319687e+01 2.897834e+00 2.925236e+00 2.695935e+00 1.326188e-01 1.392761e-01 1.174334e-01 2.980395e-01 3.542245e-01 2.426703e-01
2.219711e+01 8.447829e+01 6.126725e+01 2.319192e+01 2.886076e+00 2.907955e+00 2.694712e+00 1.324177e-01 1.389538e-01 1.173239e-01 2.972120e-01 3.535055e-01 2.417929e-01
2.229893e+01 8.446784e+01 6.126174e+01 2.318714e+01 2.875092e+00 2.891908e+00 2.692999e+00 1.322037e-01 1.385805e-01 1.172184e-01 2.962101e-01 3.524935e-01 2.412369e-01
2.239777e+01 8.445748e+01 6.125585e+01 2.318274e+01 2.866934e+00 2.879117e+00 2.693136e+00 1.321693e-01 1.383950e-01 1.172114e-01 2.947426e-01 3.510002e-01 2.403702e-01
2.249974e+01 8.444664e+01 6.124954e+01 2.317814e+01 2.861169e+00 2.868317e+00 2.696608e+00 1.322372e-01 1.382991e-01 1.173033e-01 2.928933e-01 3.492221e-01 2.388667e-01
2.259838e+01 8.443571e+01 6.124324e+01 2.317342e+01 2.856005e+00 2.857444e+00 2.702651e+00 1.369160e-01 1.444055e-01 1.177526e-01 2.935760e-01 3.509482e-01 2.370429e-01
2.269710e+01 8.442431e+01 6.123675e+01 2.316846e+01 2.848691e+00 2.843192e+00 2.709932e+00 1.377776e-01 1.453389e-01 1.181185e-01 2.952777e-01 3.539798e-01 2.350819e-01
2.279767e+01 8.441316e+01 6.123043e+01 2.316358e+01 2.841999e+00 2.829998e+00 2.716842e+00 1.374502e-01 1.446597e-01 1.183823e-01 2.954487e-01 3.548347e-01 2.332520e-01
2.289979e+01 8.440295e+01 6.122456e+01 2.315908e+01 2.834045e+00 2.816124e+00 2.721911e+00 1.370820e-01 1.439425e-01 1.185891e-01 2.943532e-01 3.536742e-01 2.318705e-01
2.299801e+01 8.439389e+01 6.121935e+01 2.315508e+01 2.825448e+00 2.802251e+00 2.725031e+00 1.367158e-01 1.432396e-01 1.187839e-01 2.925772e-01 3.514655e-01 2.309726e-01
2.309757e+01 8.438508e+01 6.121437e+01 2.315116e+01 2.816298e+00 2.787972e+00 2.726953e+00 1.363999e-01 1.426226e-01 1.189246e-01 2.914993e-01 3.501944e-01 2.304018e-01
2.319973e+01 8.437628e+01 6.120951e+01 2.314721e+01 2.806862e+00 2.773452e+00 2.728164e+00 1.359924e-01 1.418807e-01 1.190540e-01 2.911568e-01 3.498752e-01 2.301355e-01
2.329800e+01 8.436802e+01 6.120504e+01 2.314347e+01 2.797919e+00 2.759740e+00 2.728968e+00 1.356324e-01 1.412320e-01 1.191708e-01 2.915025e-01 3.504693e-01 2.301305e-01
2.339834e+01 8.435973e+01 6.120060e+01 2.313970e+01 2.788870e+00 2.745990e+00 2.729913e+00 1.352876e-01 1.406016e-01 1.193050e-01 2.921064e-01 3.514638e-01 2.301102e-01
2.349843e+01 8.435165e+01 6.119625e+01 2.313601e+01 2.780009e+00 2.732378e+00 2.731793e+00 1.350927e-01 1.401652e-01 1.194753e-01 2.929075e-01 3.526884e-01 2.299218e-01
2.359883e+01 8.434354e+01 6.119174e+01 2.313232e+01 2.771528e+00 2.719072e+00 2.735260e+00 1.347848e-01 1.395533e-01 1.196730e-01 2.939653e-01 3.541787e-01 2.293995e-01
2.369967e+01 8.433519e+01 6.118698e+01 2.312858e+01 2.763451e+00 2.705959e+00 2.740604e+00 1.348173e-01 1.393297e-01 1.200652e-01 2.949803e-01 3.557065e-01 2.284136e-01
2.379817e+01 8.432700e+01 6.118219e+01 2.312494e+01 2.756355e+00 2.694174e+00 2.747083e+00 1.349862e-01 1.392433e-01 1.205638e-01 2.959714e-01 3.572062e-01 2.272045e-01
2.389999e+01 8.431863e+01 6.117718e+01 2.312126e+01 2.749573e+00 2.682558e+00 2.754822e+00 1.352796e-01 1.393151e-01 1.211027e-01 2.968289e-01 3.584583e-01 2.259584e-01
2.399918e+01 8.431061e+01 6.117231e+01 2.311774e+01 2.744355e+00 2.672900e+00 2.762891e+00 1.354941e-01 1.392923e-01 1.216304e-01 2.969002e-01 3.585805e-01 2.248848e-01
2.409819e+01 8.430265e+01 6.116747e+01 2.311422e+01 2.740123e+00 2.664522e+00 2.771017e+00 1.356037e-01 1.391602e-01 1.221110e-01 2.957850e-01 3.570822e-01 2.239456e-01
2.419730e+01 8.429464e+01 6.116268e+01 2.311062e+01 2.735462e+00 2.655689e+00 2.779070e+00 1.358276e-01 1.391837e-01 1.226192e-01 2.950086e-01 3.559796e-01 2.231506e-01
2.429951e+01 8.428628e+01 6.115778e+01 2.310675e+01 2.731179e+00 2.647448e+00 2.787239e+00 1.360159e-01 1.391636e-01 1.230906e-01 2.939869e-01 3.545189e-01 2.224711e-01
2.439895e+01 8.427772e+01 6.115298e+01 2.310268e+01 2.727337e+00 2.639904e+00 2.795149e+00 1.362100e-01 1.391713e-01 1.235174e-01 2.928816e-01 3.528995e-01 2.219133e-01
2.449909e+01 8.426858e+01 6.114803e+01 2.309828e+01 2.723932e+00 2.632989e+00 2.802966e+00 1.364452e-01 1.392553e-01 1.239102e-01 2.914449e-01 3.508786e-01 2.213746e-01
2.459742e+01 8.425875e+01 6.114280e+01 2.309366e+01 2.721062e+00 2.626930e+00 2.810303e+00 1.366574e-01 1.393079e-01 1.242777e-01 2.899747e-01 3.488039e-01 2.210194e-01
2.469856e+01 8.424734e+01 6.113655e+01 2.308856e+01 2.717242e+00 2.620252e+00 2.816514e+00 1.378655e-01 1.404183e-01 1.250861e-01 2.890283e-01 3.472027e-01 2.210319e-01
2.479793e+01 8.423454e+01 6.112917e+01 2.308317e+01 2.714639e+00 2.615384e+00 2.822201e+00 1.380976e-01 1.405169e-01 1.254622e-01 2.872865e-01 3.447410e-01 2.207324e-01
2.489962e+01 8.421936e+01 6.112010e+01 2.307709e+01 2.714596e+00 2.613128e+00 2.829341e+00 1.390761e-01 1.413343e-01 1.262021e-01 2.855896e-01 3.422945e-01 2.203824e-01
2.499981e+01 8.420147e+01 6.110933e+01 2.307009e+01 2.717324e+00 2.613622e+00 2.838718e+00 1.393629e-01 1.414644e-01 1.266452e-01 2.832525e-01 3.394215e-01 2.192483e-01
2.509808e+01 8.418245e+01 6.109795e+01 2.306258e+01 2.721122e+00 2.614969e+00 2.849358e+00 1.395288e-01 1.414934e-01 1.270308e-01 2.806639e-01 3.366029e-01 2.173711e-01
2.519752e+01 8.416265e+01 6.108605e+01 2.305483e+01 2.724183e+00 2.615309e+00 2.860085e+00 1.398071e-01 1.416414e-01 1.274478e-01 2.784620e-01 3.343295e-01 2.153133e-01
2.529937e+01 8.414572e+01 6.107613e+01 2.304793e+01 2.723667e+00 2.612091e+00 2.867435e+00 1.401588e-01 1.418708e-01 1.278323e-01 2.768446e-01 3.326397e-01 2.136896e-01
2.539823e+01 8.413464e+01 6.106949e+01 2.304337e+01 2.718064e+00 2.604726e+00 2.867923e+00 1.401383e-01 1.417354e-01 1.279618e-01 2.759146e-01 3.315026e-01 2.129119e-01
2.549707e+01 8.412545e+01 6.106376e+01 2.303968e+01 2.709331e+00 2.594926e+00 2.863939e+00 1.398140e-01 1.412571e-01 1.280050e-01 2.752923e-01 3.306417e-01 2.124599e-01
2.559858e+01 8.411631e+01 6.105807e+01 2.303603e+01 2.698189e+00 2.582967e+00 2.857122e+00 1.392618e-01 1.405625e-01 1.279073e-01 2.746609e-01 3.297937e-01 2.120089e-01
2.569886e+01 8.410731e+01 6.105259e+01 2.303241e+01 2.684496e+00 2.568297e+00 2.848670e+00 1.388953e-01 1.401051e-01 1.277851e-01 2.742010e-01 3.290783e-01 2.116824e-01
2.579957e+01 8.409824e+01 6.104716e+01 2.302867e+01 2.668847e+00 2.551279e+00 2.839504e+00 1.385620e-01 1.396907e-01 1.276588e-01 2.737013e-01 3.283837e-01 2.111348e-01
2.589838e+01 8.408891e+01 6.104179e+01 2.302469e+01 2.652356e+00 2.533064e+00 2.830842e+00 1.383212e-01 1.393712e-01 1.276124e-01 2.731797e-01 3.278179e-01 2.100057e-01
2.599876e+01 8.407940e+01 6.103639e+01 2.302042e+01 2.634871e+00 2.513827e+00 2.822075e+00 1.381434e-01 1.391370e-01 1.275418e-01 2.721644e-01 3.267504e-01 2.083735e-01
2.609900e+01 8.407014e+01 6.103127e+01 2.301606e+01 2.617084e+00 2.494694e+00 2.812542e+00 1.379246e-01 1.388443e-01 1.274579e-01 2.711722e-01 3.256768e-01 2.067029e-01
2.619767e+01 8.406125e+01 6.102636e+01 2.301174e+01 2.599363e+00 2.476485e+00 2.800904e+00 1.376899e-01 1.385632e-01 1.273102e-01 2.699529e-01 3.242926e-01 2.050563e-01
2.629901e+01 8.405174e+01 6.102073e+01 2.300736e+01 2.581563e+00 2.459436e+00 2.786272e+00 1.374779e-01 1.383838e-01 1.270009e-01 2.683698e-01 3.223603e-01 2.035366e-01
2.639956e+01 8.404147e+01 6.101374e+01 2.300333e+01 2.565720e+00 2.446031e+00 2.769025e+00 1.372917e-01 1.382904e-01 1.265832e-01 2.663289e-01 3.197321e-01 2.023487e-01
2.649837e+01 8.403038e+01 6.100553e+01 2.299954e+01 2.551812e+00 2.435737e+00 2.750337e+00 1.373981e-01 1.386391e-01 1.261428e-01 2.640767e-01 3.168429e-01 2.014326e-01
