Time CMX1 CMY1 CMX2 CMY2 CMX3 CMY3
1.698912e+00 2.398421e-01 -1.712062e-02 1.569406e-01 -5.344169e-02 4.567452e-01 7.807990e-02
1.797990e+00 2.407138e-01 -1.077880e-02 1.577729e-01 -4.891508e-02 4.577404e-01 8.919602e-02
1.897253e+00 2.416420e-01 -4.155627e-03 1.586500e-01 -4.410125e-02 4.588273e-01 1.005737e-01
1.999585e+00 2.426829e-01 2.982039e-03 1.596356e-01 -3.888757e-02 4.600395e-01 1.127578e-01
2.098948e+00 2.437815e-01 1.035001e-02 1.606929e-01 -3.342482e-02 4.612720e-01 1.251333e-01
2.198242e+00 2.449724e-01 1.812859e-02 1.618365e-01 -2.758420e-02 4.626158e-01 1.380038e-01
2.297528e+00 2.462674e-01 2.632687e-02 1.630582e-01 -2.135823e-02 4.641258e-01 1.513824e-01
2.399788e+00 2.476885e-01 3.520935e-02 1.643668e-01 -1.451833e-02 4.658556e-01 1.656525e-01
2.499223e+00 2.491085e-01 4.424010e-02 1.656548e-01 -7.502957e-03 4.676262e-01 1.799688e-01
2.598770e+00 2.506227e-01 5.366131e-02 1.670220e-01 -8.230796e-05 4.695283e-01 1.946535e-01
2.698420e+00 2.522187e-01 6.348185e-02 1.684524e-01 7.743084e-03 4.715515e-01 2.097268e-01
2.798132e+00 2.538532e-01 7.361822e-02 1.698911e-01 1.580349e-02 4.736875e-01 2.253198e-01
2.897813e+00 2.555776e-01 8.411795e-02 1.714058e-01 2.415827e-02 4.759480e-01 2.414416e-01
2.997246e+00 2.573946e-01 9.501969e-02 1.729981e-01 3.286990e-02 4.783331e-01 2.580914e-01
3.099470e+00 2.593151e-01 1.066327e-01 1.746714e-01 4.225628e-02 4.808661e-01 2.755671e-01
3.198806e+00 2.611993e-01 1.183119e-01 1.763003e-01 5.173539e-02 4.833708e-01 2.930666e-01
3.298234e+00 2.631205e-01 1.303627e-01 1.779565e-01 6.151102e-02 4.859249e-01 3.111515e-01
3.397766e+00 2.650765e-01 1.427934e-01 1.796346e-01 7.160991e-02 4.885300e-01 3.297798e-01
3.497384e+00 2.670801e-01 1.556342e-01 1.813464e-01 8.206117e-02 4.912068e-01 3.489581e-01
3.599990e+00 2.691527e-01 1.691804e-01 1.830839e-01 9.308844e-02 4.940500e-01 3.691613e-01
3.699691e+00 2.711530e-01 1.827772e-01 1.847403e-01 1.041873e-01 4.968282e-01 3.893353e-01
3.799390e+00 2.731580e-01 1.968115e-01 1.863831e-01 1.156752e-01 4.996456e-01 4.100521e-01
3.899083e+00 2.752246e-01 2.111979e-01 1.880672e-01 1.274396e-01 5.025651e-01 4.312800e-01
3.998771e+00 2.773539e-01 2.259471e-01 1.898070e-01 1.394879e-01 5.055674e-01 4.530614e-01
4.098475e+00 2.795092e-01 2.410458e-01 1.915692e-01 1.518572e-01 5.086097e-01 4.753323e-01
4.198203e+00 2.816894e-01 2.565413e-01 1.933668e-01 1.645574e-01 5.116444e-01 4.981488e-01
4.297810e+00 2.838747e-01 2.724007e-01 1.951741e-01 1.775358e-01 5.146621e-01 5.214630e-01
4.397224e+00 2.860664e-01 2.886134e-01 1.969940e-01 1.907795e-01 5.176684e-01 5.453063e-01
4.499355e+00 2.883197e-01 3.056808e-01 1.988806e-01 2.047230e-01 5.207158e-01 5.704474e-01
4.598353e+00 2.905359e-01 3.226231e-01 2.007448e-01 2.185590e-01 5.236743e-01 5.954156e-01
4.697109e+00 2.927601e-01 3.399124e-01 2.026337e-01 2.326651e-01 5.265993e-01 6.208626e-01
4.798474e+00 2.950371e-01 3.580531e-01 2.045878e-01 2.474779e-01 5.295417e-01 6.475375e-01
4.899544e+00 2.973125e-01 3.765518e-01 2.065512e-01 2.625770e-01 5.324493e-01 6.747701e-01
4.997483e+00 2.995486e-01 3.948312e-01 2.084815e-01 2.775089e-01 5.352966e-01 7.016393e-01
5.098090e+00 3.018548e-01 4.139907e-01 2.104806e-01 2.931174e-01 5.382151e-01 7.298880e-01
5.198521e+00 3.041663e-01 4.335055e-01 2.124889e-01 3.089841e-01 5.411290e-01 7.587060e-01
5.298772e+00 3.064696e-01 4.533560e-01 2.145113e-01 3.251095e-01 5.439833e-01 7.880292e-01
5.398855e+00 3.087605e-01 4.734985e-01 2.165547e-01 3.414474e-01 5.467422e-01 8.178811e-01
5.498854e+00 3.110402e-01 4.940073e-01 2.185993e-01 3.581000e-01 5.494600e-01 8.482194e-01
5.598775e+00 3.133320e-01 5.148967e-01 2.206804e-01 3.750581e-01 5.521104e-01 8.790907e-01
5.698647e+00 3.156224e-01 5.361034e-01 2.227761e-01 3.922682e-01 5.547178e-01 9.104083e-01
5.798548e+00 3.178634e-01 5.576766e-01 2.248575e-01 4.097697e-01 5.572181e-01 9.422308e-01
5.898536e+00 3.200869e-01 5.796705e-01 2.269421e-01 4.276171e-01 5.596584e-01 9.746491e-01
5.998554e+00 3.222791e-01 6.020071e-01 2.290357e-01 4.457236e-01 5.619932e-01 1.007612e+00
6.098619e+00 3.244546e-01 6.246824e-01 2.311425e-01 4.640706e-01 5.642298e-01 1.041143e+00
6.198779e+00 3.265813e-01 6.477203e-01 2.332538e-01 4.827102e-01 5.663013e-01 1.075132e+00
6.298989e+00 3.286723e-01 6.711166e-01 2.353518e-01 5.016568e-01 5.682858e-01 1.109602e+00
6.399257e+00 3.307123e-01 6.948648e-01 2.374610e-01 5.209328e-01 5.700924e-01 1.144516e+00
6.499631e+00 3.327243e-01 7.189955e-01 2.395950e-01 5.405538e-01 5.717662e-01 1.179901e+00
6.597217e+00 3.346624e-01 7.426594e-01 2.416947e-01 5.597589e-01 5.732602e-01 1.214675e+00
6.697732e+00 3.366327e-01 7.673772e-01 2.438802e-01 5.798602e-01 5.746451e-01 1.250877e+00
6.798336e+00 3.385785e-01 7.924435e-01 2.460893e-01 6.002923e-01 5.758922e-01 1.287442e+00
6.899031e+00 3.404788e-01 8.178125e-01 2.482812e-01 6.210209e-01 5.770431e-01 1.324357e+00
6.999774e+00 3.423398e-01 8.435341e-01 2.504572e-01 6.420995e-01 5.781133e-01 1.361648e+00
7.097690e+00 3.441411e-01 8.687375e-01 2.525778e-01 6.627524e-01 5.791166e-01 1.398228e+00
7.198559e+00 3.460187e-01 8.949166e-01 2.548111e-01 6.842089e-01 5.801025e-01 1.436259e+00
7.299476e+00 3.478765e-01 9.214567e-01 2.570388e-01 7.060373e-01 5.810318e-01 1.474621e+00
7.397551e+00 3.496434e-01 9.475457e-01 2.591647e-01 7.275699e-01 5.819134e-01 1.512128e+00
7.498571e+00 3.514123e-01 9.746646e-01 2.613067e-01 7.500024e-01 5.827818e-01 1.551022e+00
7.599644e+00 3.530834e-01 1.002070e+00 2.633473e-01 7.727036e-01 5.835705e-01 1.590252e+00
7.697869e+00 3.546882e-01 1.028916e+00 2.653240e-01 7.949538e-01 5.842765e-01 1.628653e+00
7.799030e+00 3.563501e-01 1.056874e+00 2.673654e-01 8.182136e-01 5.849902e-01 1.668454e+00
7.897355e+00 3.579064e-01 1.084381e+00 2.692812e-01 8.411732e-01 5.856397e-01 1.707425e+00
7.998607e+00 3.594230e-01 1.112940e+00 2.711399e-01 8.650503e-01 5.862979e-01 1.747773e+00
8.099901e+00 3.609220e-01 1.141748e+00 2.729604e-01 8.891903e-01 5.869897e-01 1.788347e+00
8.198340e+00 3.623503e-01 1.170030e+00 2.746813e-01 9.129673e-01 5.876928e-01 1.827999e+00
8.299712e+00 3.638003e-01 1.199522e+00 2.764038e-01 9.378521e-01 5.884602e-01 1.869106e+00
8.398208e+00 3.652154e-01 1.228426e+00 2.780459e-01 9.622880e-01 5.892954e-01 1.909275e+00
8.499609e+00 3.666128e-01 1.258426e+00 2.796405e-01 9.876628e-01 5.901958e-01 1.950931e+00
8.598100e+00 3.679623e-01 1.287905e+00 2.811425e-01 1.012708e+00 5.911558e-01 1.991587e+00
8.699451e+00 3.693229e-01 1.318586e+00 2.826268e-01 1.038868e+00 5.922084e-01 2.033672e+00
8.797853e+00 3.705975e-01 1.348620e+00 2.839889e-01 1.064513e+00 5.932672e-01 2.074772e+00
8.899092e+00 3.718863e-01 1.379772e+00 2.853272e-01 1.091166e+00 5.944330e-01 2.117249e+00
8.997378e+00 3.731145e-01 1.410335e+00 2.865592e-01 1.117423e+00 5.956550e-01 2.158682e+00
9.098495e+00 3.743567e-01 1.442145e+00 2.877727e-01 1.144851e+00 5.969786e-01 2.201567e+00
9.199549e+00 3.755563e-01 1.474187e+00 2.888981e-01 1.172504e+00 5.983749e-01 2.244705e+00
9.297651e+00 3.766867e-01 1.505584e+00 2.899024e-01 1.199655e+00 5.998165e-01 2.286815e+00
9.398562e+00 3.778429e-01 1.538257e+00 2.908747e-01 1.228026e+00 6.014117e-01 2.330337e+00
9.499394e+00 3.789978e-01 1.571213e+00 2.917924e-01 1.256713e+00 6.031284e-01 2.374084e+00
9.597266e+00 3.800863e-01 1.603456e+00 2.925955e-01 1.284817e+00 6.048997e-01 2.416790e+00
9.697937e+00 3.811880e-01 1.636958e+00 2.933487e-01 1.314109e+00 6.068312e-01 2.460964e+00
9.798529e+00 3.822640e-01 1.670810e+00 2.940021e-01 1.343809e+00 6.088978e-01 2.505335e+00
9.899043e+00 3.833113e-01 1.704939e+00 2.945759e-01 1.373804e+00 6.110466e-01 2.549929e+00
9.999476e+00 3.843494e-01 1.739269e+00 2.950917e-01 1.404024e+00 6.133140e-01 2.594677e+00
1.009983e+01 3.853606e-01 1.773970e+00 2.955201e-01 1.434669e+00 6.157076e-01 2.639617e+00
1.019723e+01 3.863334e-01 1.807949e+00 2.958602e-01 1.464774e+00 6.181674e-01 2.683405e+00
1.029742e+01 3.873220e-01 1.843016e+00 2.961585e-01 1.496013e+00 6.207844e-01 2.728186e+00
1.039751e+01 3.882793e-01 1.878110e+00 2.963863e-01 1.527559e+00 6.234838e-01 2.772258e+00
1.049876e+01 3.892247e-01 1.914106e+00 2.965386e-01 1.559889e+00 6.263188e-01 2.817503e+00
1.059879e+01 3.901706e-01 1.950144e+00 2.966640e-01 1.592147e+00 6.292041e-01 2.863078e+00
1.069880e+01 3.910991e-01 1.986478e+00 2.967398e-01 1.624675e+00 6.321598e-01 2.908975e+00
1.079878e+01 3.919753e-01 2.023036e+00 2.967398e-01 1.657624e+00 6.351381e-01 2.954554e+00
1.089876e+01 3.928613e-01 2.059777e+00 2.967241e-01 1.690909e+00 6.381737e-01 2.999939e+00
1.099875e+01 3.937272e-01 2.096962e+00 2.966754e-01 1.724451e+00 6.412258e-01 3.046224e+00
1.109870e+01 3.945570e-01 2.134615e+00 2.965887e-01 1.758410e+00 6.442527e-01 3.093077e+00
1.119862e+01 3.953572e-01 2.172419e+00 2.964523e-01 1.792700e+00 6.472869e-01 3.139632e+00
1.129851e+01 3.961580e-01 2.209920e+00 2.963103e-01 1.827227e+00 6.503598e-01 3.184494e+00
1.139835e+01 3.969027e-01 2.248079e+00 2.961184e-01 1.862168e+00 6.533545e-01 3.230620e+00
1.149809e+01 3.976463e-01 2.286718e+00 2.959362e-01 1.897401e+00 6.562984e-01 3.277688e+00
1.159774e+01 3.983754e-01 2.325555e+00 2.957508e-01 1.932825e+00 6.592097e-01 3.324926e+00
1.169729e+01 3.990773e-01 2.364196e+00 2.955241e-01 1.968613e+00 6.621509e-01 3.369981e+00
1.179968e+01 3.998036e-01 2.403672e+00 2.953131e-01 2.005667e+00 6.651475e-01 3.414630e+00
1.189906e+01 4.004715e-01 2.441879e+00 2.950993e-01 2.041974e+00 6.679448e-01 3.456925e+00
1.199835e+01 4.011126e-01 2.480327e+00 2.948726e-01 2.078675e+00 6.706424e-01 3.499274e+00
1.209756e+01 4.017323e-01 2.519184e+00 2.946588e-01 2.115600e+00 6.732248e-01 3.542579e+00
1.219973e+01 4.023249e-01 2.560749e+00 2.944256e-01 2.154070e+00 6.757036e-01 3.591565e+00
1.229917e+01 4.028730e-01 2.601581e+00 2.941874e-01 2.191808e+00 6.780407e-01 3.639765e+00
1.239865e+01 4.033999e-01 2.642722e+00 2.939557e-01 2.229869e+00 6.802753e-01 3.688188e+00
1.249821e+01 4.039146e-01 2.684202e+00 2.937272e-01 2.268287e+00 6.824462e-01 3.736736e+00
1.259792e+01 4.043716e-01 2.725758e+00 2.934586e-01 2.306901e+00 6.845207e-01 3.784923e+00
1.269768e+01 4.048098e-01 2.766987e+00 2.932117e-01 2.345875e+00 6.864686e-01 3.831041e+00
1.279744e+01 4.051991e-01 2.807889e+00 2.929524e-01 2.385090e+00 6.882894e-01 3.875367e+00
1.289743e+01 4.055051e-01 2.848304e+00 2.926497e-01 2.424728e+00 6.899201e-01 3.916873e+00
1.299758e+01 4.058001e-01 2.889771e+00 2.923620e-01 2.464843e+00 6.914612e-01 3.960823e+00
1.309787e+01 4.060417e-01 2.931869e+00 2.920253e-01 2.505325e+00 6.929232e-01 4.006090e+00
1.319832e+01 4.062734e-01 2.974527e+00 2.916951e-01 2.546283e+00 6.943345e-01 4.052119e+00
1.329892e+01 4.064816e-01 3.017715e+00 2.913555e-01 2.587558e+00 6.956689e-01 4.099158e+00
1.339952e+01 4.066457e-01 3.061307e+00 2.909858e-01 2.629130e+00 6.969210e-01 4.146829e+00
1.349725e+01 4.067749e-01 3.103855e+00 2.906245e-01 2.669759e+00 6.980273e-01 4.193210e+00
1.359812e+01 4.068703e-01 3.147867e+00 2.902435e-01 2.711965e+00 6.990569e-01 4.240765e+00
1.369898e+01 4.069080e-01 3.192181e+00 2.898232e-01 2.754452e+00 6.999757e-01 4.288665e+00
1.379973e+01 4.069063e-01 3.236718e+00 2.893958e-01 2.797156e+00 7.007749e-01 4.336754e+00
1.389741e+01 4.068466e-01 3.280184e+00 2.889412e-01 2.838880e+00 7.014420e-01 4.383611e+00
1.399797e+01 4.067428e-01 3.325274e+00 2.884649e-01 2.882116e+00 7.020047e-01 4.432385e+00
1.409845e+01 4.065841e-01 3.370751e+00 2.879550e-01 2.925666e+00 7.024536e-01 4.481719e+00
1.419887e+01 4.063698e-01 3.416511e+00 2.874245e-01 2.969434e+00 7.027715e-01 4.531471e+00
1.429923e+01 4.061080e-01 3.462192e+00 2.868603e-01 3.013044e+00 7.029974e-01 4.581388e+00
1.439954e+01 4.058166e-01 3.507319e+00 2.862980e-01 3.055719e+00 7.031245e-01 4.631464e+00
1.449980e+01 4.054656e-01 3.552961e+00 2.856878e-01 3.098962e+00 7.031699e-01 4.681659e+00
1.459707e+01 4.050828e-01 3.597438e+00 2.850724e-01 3.141457e+00 7.031394e-01 4.729588e+00
1.469724e+01 4.046388e-01 3.643298e+00 2.844108e-01 3.185822e+00 7.030161e-01 4.777724e+00
1.479737e+01 4.040965e-01 3.689138e+00 2.836775e-01 3.230593e+00 7.027247e-01 4.824876e+00
1.489747e+01 4.034711e-01 3.735390e+00 2.829102e-01 3.275704e+00 7.022210e-01 4.872937e+00
1.499752e+01 4.027422e-01 3.782462e+00 2.820614e-01 3.321293e+00 7.015484e-01 4.922883e+00
1.509754e+01 4.019414e-01 3.830176e+00 2.811641e-01 3.367313e+00 7.007370e-01 4.974066e+00
1.519753e+01 4.010527e-01 3.878029e+00 2.801974e-01 3.413506e+00 6.997965e-01 5.025380e+00
1.529748e+01 4.000889e-01 3.926150e+00 2.791767e-01 3.460016e+00 6.987249e-01 5.076833e+00
1.539740e+01 3.990533e-01 3.974736e+00 2.781021e-01 3.506985e+00 6.975368e-01 5.128704e+00
1.549728e+01 3.979551e-01 4.023758e+00 2.769781e-01 3.554335e+00 6.962534e-01 5.181190e+00
1.559713e+01 3.967762e-01 4.073201e+00 2.757802e-01 3.602113e+00 6.948720e-01 5.233996e+00
1.569988e+01 3.954894e-01 4.124136e+00 2.744902e-01 3.651397e+00 6.933394e-01 5.288318e+00
1.579964e+01 3.941494e-01 4.173567e+00 2.731577e-01 3.699454e+00 6.917467e-01 5.340615e+00
1.589936e+01 3.927074e-01 4.222822e+00 2.717322e-01 3.747529e+00 6.900470e-01 5.392339e+00
1.599902e+01 3.912238e-01 4.272202e+00 2.702728e-01 3.795730e+00 6.882833e-01 5.444008e+00
1.609863e+01 3.896895e-01 4.322076e+00 2.687562e-01 3.844271e+00 6.864896e-01 5.496410e+00
1.619817e+01 3.880732e-01 4.372337e+00 2.671569e-01 3.892955e+00 6.846209e-01 5.549683e+00
1.629770e+01 3.864144e-01 4.422885e+00 2.655207e-01 3.941778e+00 6.826993e-01 5.603520e+00
1.639735e+01 3.846771e-01 4.473470e+00 2.638041e-01 3.990644e+00 6.807110e-01 5.657350e+00
1.649726e+01 3.828640e-01 4.524054e+00 2.620117e-01 4.039634e+00 6.786496e-01 5.710855e+00
1.659791e+01 3.809812e-01 4.574950e+00 2.601396e-01 4.089105e+00 6.765555e-01 5.764159e+00
1.669907e+01 3.790224e-01 4.626085e+00 2.581800e-01 4.138924e+00 6.744388e-01 5.817193e+00
1.679721e+01 3.770550e-01 4.675880e+00 2.561949e-01 4.187723e+00 6.723685e-01 5.868538e+00
1.689828e+01 3.749712e-01 4.727384e+00 2.540641e-01 4.238521e+00 6.702613e-01 5.921395e+00
1.699932e+01 3.727894e-01 4.779294e+00 2.518116e-01 4.289924e+00 6.681280e-01 5.974208e+00
1.709737e+01 3.705644e-01 4.830236e+00 2.495117e-01 4.340501e+00 6.659894e-01 6.025623e+00
1.719837e+01 3.681453e-01 4.883125e+00 2.470058e-01 4.393036e+00 6.637004e-01 6.078715e+00
1.729936e+01 3.655982e-01 4.936560e+00 2.443694e-01 4.446057e+00 6.613023e-01 6.132375e+00
1.739731e+01 3.630033e-01 4.989005e+00 2.416841e-01 4.497978e+00 6.588670e-01 6.185315e+00
1.749812e+01 3.602124e-01 5.043480e+00 2.387981e-01 4.551858e+00 6.562575e-01 6.240496e+00
1.759881e+01 3.573050e-01 5.098229e+00 2.357873e-01 4.606209e+00 6.535655e-01 6.295485e+00
1.769941e+01 3.542878e-01 5.153286e+00 2.326591e-01 4.660971e+00 6.507905e-01 6.350525e+00
1.779991e+01 3.511634e-01 5.208813e+00 2.294067e-01 4.716018e+00 6.479506e-01 6.406514e+00
1.789738e+01 3.480278e-01 5.263111e+00 2.261348e-01 4.769692e+00 6.451224e-01 6.461660e+00
1.799772e+01 3.447052e-01 5.319275e+00 2.226470e-01 4.825140e+00 6.421816e-01 6.518880e+00
1.809805e+01 3.412803e-01 5.375609e+00 2.190305e-01 4.880807e+00 6.392098e-01 6.576140e+00
1.819851e+01 3.377602e-01 5.432193e+00 2.152998e-01 4.936773e+00 6.362029e-01 6.633516e+00
1.829932e+01 3.341427e-01 5.489065e+00 2.114456e-01 4.992992e+00 6.331721e-01 6.691239e+00
1.839745e+01 3.305572e-01 5.544469e+00 2.076098e-01 5.047713e+00 6.302179e-01 6.747544e+00
1.849891e+01 3.267642e-01 5.601903e+00 2.035289e-01 5.104427e+00 6.271640e-01 6.805881e+00
1.859752e+01 3.230037e-01 5.657911e+00 1.994542e-01 5.159732e+00 6.242199e-01 6.862652e+00
1.869909e+01 3.190487e-01 5.715719e+00 1.951506e-01 5.216857e+00 6.211793e-01 6.921178e+00
1.879765e+01 3.151280e-01 5.771890e+00 1.908507e-01 5.272525e+00 6.182451e-01 6.977873e+00
1.889912e+01 3.110023e-01 5.829785e+00 1.862934e-01 5.330184e+00 6.152360e-01 7.035801e+00
1.899759e+01 3.069024e-01 5.886049e+00 1.817420e-01 5.386473e+00 6.123029e-01 7.091582e+00
1.909908e+01 3.025638e-01 5.944124e+00 1.769138e-01 5.444773e+00 6.092321e-01 7.148666e+00
1.919750e+01 2.982315e-01 6.000575e+00 1.720947e-01 5.501545e+00 6.061726e-01 7.203701e+00
1.929880e+01 2.936172e-01 6.059297e+00 1.669809e-01 5.560407e+00 6.028668e-01 7.261215e+00
1.939998e+01 2.888343e-01 6.118983e+00 1.617006e-01 5.619814e+00 5.993758e-01 7.320526e+00
1.949808e+01 2.840448e-01 6.177643e+00 1.564264e-01 5.677923e+00 5.958414e-01 7.379384e+00
1.959908e+01 2.789680e-01 6.238635e+00 1.508370e-01 5.738196e+00 5.920849e-01 7.440833e+00
1.969706e+01 2.739181e-01 6.298234e+00 1.452778e-01 5.797057e+00 5.883398e-01 7.500904e+00
1.979797e+01 2.685798e-01 6.359980e+00 1.394013e-01 5.858096e+00 5.843749e-01 7.563049e+00
1.989886e+01 2.631116e-01 6.422112e+00 1.333843e-01 5.919626e+00 5.803039e-01 7.625400e+00
1.999974e+01 2.575147e-01 6.484570e+00 1.272266e-01 5.981582e+00 5.761349e-01 7.687941e+00
2.009762e+01 2.519708e-01 6.545474e+00 1.211260e-01 6.042068e+00 5.720017e-01 7.748841e+00
2.019850e+01 2.461333e-01 6.608576e+00 1.146966e-01 6.104784e+00 5.676559e-01 7.811880e+00
2.029945e+01 2.401574e-01 6.672045e+00 1.081162e-01 6.167885e+00 5.632058e-01 7.875265e+00
2.039753e+01 2.342386e-01 6.734036e+00 1.015955e-01 6.229532e+00 5.588069e-01 7.937171e+00
2.049858e+01 2.280358e-01 6.798198e+00 9.475237e-02 6.293328e+00 5.542131e-01 8.001296e+00
2.059968e+01 2.217038e-01 6.862726e+00 8.775368e-02 6.357493e+00 5.495470e-01 8.065796e+00
2.069789e+01 2.154360e-01 6.925575e+00 8.081459e-02 6.419956e+00 5.449542e-01 8.128737e+00
2.079919e+01 2.088957e-01 6.990443e+00 7.356893e-02 6.484332e+00 5.401700e-01 8.193918e+00
2.089763e+01 2.024285e-01 7.053223e+00 6.638567e-02 6.546410e+00 5.354720e-01 8.257472e+00
2.099921e+01 1.956551e-01 7.117875e+00 5.885140e-02 6.610154e+00 5.305766e-01 8.323322e+00
2.109785e+01 1.889774e-01 7.180950e+00 5.141517e-02 6.672357e+00 5.257738e-01 8.387528e+00
2.119945e+01 1.819823e-01 7.246388e+00 4.360959e-02 6.736904e+00 5.207794e-01 8.453750e+00
2.129805e+01 1.750778e-01 7.310157e+00 3.588534e-02 6.799752e+00 5.158866e-01 8.517893e+00
2.139980e+01 1.678070e-01 7.376032e+00 2.772968e-02 6.864783e+00 5.107791e-01 8.583639e+00
2.149872e+01 1.605997e-01 7.440129e+00 1.963658e-02 6.928380e+00 5.057400e-01 8.646945e+00
2.159765e+01 1.532256e-01 7.504190e+00 1.136045e-02 6.992405e+00 5.005862e-01 8.709339e+00
2.169959e+01 1.454251e-01 7.570139e+00 2.627723e-03 7.058760e+00 4.950996e-01 8.772811e+00
2.179850e+01 1.376733e-01 7.634521e+00 -6.021700e-03 7.123867e+00 4.895886e-01 8.834098e+00
2.189743e+01 1.297335e-01 7.699442e+00 -1.485910e-02 7.189821e+00 4.839110e-01 8.895362e+00
2.199933e+01 1.213975e-01 7.766894e+00 -2.411732e-02 7.258661e+00 4.779385e-01 8.958661e+00
2.209824e+01 1.131664e-01 7.832856e+00 -3.325942e-02 7.326116e+00 4.720711e-01 9.020519e+00
2.219711e+01 1.048104e-01 7.899268e+00 -4.256490e-02 7.393956e+00 4.661826e-01 9.083071e+00
2.229893e+01 9.610624e-02 7.968005e+00 -5.229395e-02 7.463971e+00 4.601309e-01 9.148249e+00
2.239777e+01 8.757314e-02 8.035011e+00 -6.187834e-02 7.532017e+00 4.543006e-01 9.212130e+00
2.249974e+01 7.871320e-02 8.104459e+00 -7.186678e-02 7.602526e+00 4.483355e-01 9.278205e+00
2.259838e+01 7.007407e-02 8.171838e+00 -8.164568e-02 7.671061e+00 4.426238e-01 9.341940e+00
2.269710e+01 6.132009e-02 8.239453e+00 -9.160668e-02 7.739984e+00 4.369737e-01 9.405586e+00
2.279767e+01 5.249875e-02 8.309043e+00 -1.016604e-01 7.810974e+00 4.313164e-01 9.470959e+00
2.289979e+01 4.354275e-02 8.380649e+00 -1.118949e-01 7.883918e+00 4.256404e-01 9.538320e+00
2.299801e+01 3.489441e-02 8.450267e+00 -1.217997e-01 7.954819e+00 4.202138e-01 9.603891e+00
2.309757e+01 2.609776e-02 8.521449e+00 -1.318882e-01 8.027390e+00 4.147296e-01 9.670853e+00
2.319973e+01 1.700809e-02 8.595044e+00 -1.423291e-01 8.102512e+00 4.091019e-01 9.739968e+00
2.329800e+01 8.246052e-03 8.666339e+00 -1.523995e-01 8.175366e+00 4.036867e-01 9.806823e+00
2.339834e+01 -7.866437e-04 8.739654e+00 -1.627911e-01 8.250356e+00 3.981323e-01 9.875447e+00
2.349843e+01 -9.886580e-03 8.813302e+00 -1.732641e-01 8.325689e+00 3.925507e-01 9.944311e+00
2.359883e+01 -1.912993e-02 8.887585e+00 -1.839099e-01 8.401633e+00 3.869002e-01 1.001370e+01
2.369967e+01 -2.852239e-02 8.962550e+00 -1.947281e-01 8.478271e+00 3.811585e-01 1.008362e+01
2.379817e+01 -3.783161e-02 9.036180e+00 -2.054560e-01 8.553521e+00 3.754825e-01 1.015225e+01
2.389999e+01 -4.755044e-02 9.112764e+00 -2.166562e-01 8.631751e+00 3.695543e-01 1.022360e+01
2.399918e+01 -5.714029e-02 9.187853e+00 -2.277162e-01 8.708440e+00 3.637237e-01 1.029351e+01
2.409819e+01 -6.678738e-02 9.263268e+00 -2.388439e-01 8.785509e+00 3.578656e-01 1.036358e+01
2.419730e+01 -7.652826e-02 9.339175e+00 -2.500822e-01 8.863168e+00 3.519577e-01 1.043391e+01
2.429951e+01 -8.666935e-02 9.417853e+00 -2.617841e-01 8.943782e+00 3.458237e-01 1.050652e+01
2.439895e+01 -9.660237e-02 9.494678e+00 -2.732388e-01 9.022698e+00 3.398187e-01 1.057701e+01
2.449909e+01 -1.066648e-01 9.572271e+00 -2.848332e-01 9.102626e+00 3.337413e-01 1.064787e+01
2.459742e+01 -1.166149e-01 9.648568e+00 -2.962961e-01 9.181392e+00 3.277601e-01 1.071729e+01
